Volume 22(2014) > Number 1	12. Neurotoxicity of nanoscale materials	Alokita Karmakar, Qinli Zhang, Yongbin Zhang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2119&chk=FF3FBDEF-8B44-4DB9-AA3E-C14309667DC4	2014-05-16	
Volume 22(2014) > Number 1	11. Using a holistic approach to assess the impact of engineered nanomaterials inducing toxicity in aquatic systems	Xiaojia He, Winfred G. Aker, Jerzy Leszczynski, Huey-Min Hwang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2120&chk=E34CB5D1-E183-424B-B1DC-94D4A4A4DE29	2014-05-16	
Volume 22(2014) > Number 1	10.Molecular toxicity mechanism of nanosilver	Danielle McShan, Paresh C. Ray, Hongtao Yu	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2121&chk=F219BB5F-59AF-4464-8D4F-4908CEF40C89	2014-05-16	
Volume 22(2014) > Number 1	9. Assessment of the toxic potential of graphene family nanomaterials	Xiaoqing Guo, Nan Mei	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2122&chk=68215EF8-3B2C-4398-9B5F-3149B1A5CABB	2014-05-16	
Volume 22(2014) > Number 1	8.Genotoxicity of titanium dioxide nanoparticles	Tao Chen, Jian Yan, Yan Li	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2123&chk=C5BFE7EF-A1E3-4F2C-B025-9AEC5CB2227C	2014-05-16	
Volume 22(2014) > Number 1	7.Reactive oxygen species-related activities of nano-iron metal and nano-iron oxides	Haohao Wu, Jun-Jie Yin, Wayne G. Wamer, Mingyong Zeng , Y. Martin Lo	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2124&chk=616FADFF-4370-4DAC-B713-F82C0153DC61	2014-05-16	
Volume 22(2014) > Number 1	6.Mechanistic characterization of titanium dioxide nanoparticle-induced toxicity using electron spin resonance	Meng Li, Jun-Jie Yin, Wayne G. Wamer, Y. Martin Lo	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2125&chk=D25DA227-4C2E-4CE5-B933-861D52342194	2014-05-16	
Volume 22(2014) > Number 1	5.Mechanisms of nanotoxicity: Generation of reactive oxygen species	Peter P. Fu, Qingsu Xia, Huey-Min Hwang, Paresh C. Ray, Hongtao Yu 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2126&chk=2D13A66B-BCC7-46DA-BF56-4A8CC0B74C9B	2014-05-16	
Volume 22(2014) > Number 1	4.Electron spin resonance spectroscopy for the study of nanomaterial-mediated generation of reactive oxygen species	Weiwei He, Yitong Liu, Wayne G. Wamer, Jun-Jie Yin	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2127&chk=26C5F1F6-AA57-40FB-80AF-A8B6BDCCE38B	2014-05-16	
Volume 22(2014) > Number 1	3.Raman spectroscopy in the analysis of food and pharmaceutical nanomaterials	Ying-Sing Li, Jeffrey S. Church	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2129&chk=DEFB22C7-4AA8-4DC1-83E2-D840638894B0	2014-05-16	
Volume 22(2014) > Number 1	2.Cell microenvironment stimuli-responsive controlled-release delivery systems based on mesoporous silica nanoparticles	Chun-Ling Zhu, Xian-Wei Wang, Zhen-Zhen Lin, Zeng-Hong Xie, Xiao-Ru Wang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2130&chk=F9AA65EC-4E1F-4E73-A550-1CFC1FB59FC7	2014-05-16	
Volume 22(2014) > Number 1	1.Theranostic nanomedicine for cancer detection and treatment	Zhen Fan, Peter P. Fu, Hongtao Yu, Paresh C. Ray	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2131&chk=5070A7FE-21B6-4729-9B9F-36C5FE2201A1	2014-05-16	
Volume 22(2014) > Number 2	1. Autophagy in drug-induced liver toxicity	Si Chen*, William B. Melchior Jr., Yuanfeng Wu, Lei Guo	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2132&chk=C801FCDC-7873-4D70-8323-17A85DCCEC46	2014-08-04	
Volume 22(2014) > Number 2	2. Analysis of drug abuse data reported by medical institutions in Taiwan from 2002 to 2011	Jui Hsu, Jii-Jun Lin, Wen-Ing Tsay*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2133&chk=497D3918-36C6-428D-801D-A15889C218B8	2014-08-04	
Volume 22(2014) > Number 2	3. Tetrodotoxin and paralytic shellfish poisons in gastropod species from Vietnam analyzed by high-performance liquid chromatography and liquid chromatography–tandem mass spectrometry 	Hsiao-Chin Jen, Thi Anh-Tuyet Nguyen, Ya-Jung Wu, Tung Hoang, Osamu Arakawa, Wen-Feng Lin, Deng-Fwu Hwang*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2134&chk=BDE1E536-0A5D-474C-88F8-6D451DA32DB0	2014-08-04	
Volume 22(2014) > Number 2	4. Analysis of iodine content in seaweed by GC-ECD and estimation of iodine intake 	Tai Sheng Yeh, Nu Hui Hung, Tzu Chun Lin 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2135&chk=1997590F-4DB5-4AB9-8DC6-D6494982B386	2014-08-04	
Volume 22(2014) > Number 2	5. Detection limit of molasses spirits mixed in rice spirits using the SNIF-NMR method 	Cheng-Hung Lai, Chang-Wei Hsieh, Wen-Ching Ko 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2136&chk=4AFC7016-F528-4CF4-8E53-9C3CBF3F83C0	2014-08-04	
Volume 22(2014) > Number 2	6. Effect of water cooking on antioxidant capacity of carotenoid-rich vegetables in Taiwan 	Fuh-Juin Kao, Yu-Shan Chiu, Wen-Dee Chiang 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2137&chk=BE8296D9-3527-41F6-AAB7-7DD16E91A144	2014-08-04	
Volume 22(2014) > Number 2	7. Protective effects of strawberry and mulberry fruit polysaccharides on inflammation and apoptosis in murine primary splenocytes 	Chieh-Jung Liu, Jin-Yuarn Lin 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2138&chk=200A298C-479E-46A3-BC55-87512111C13E	2014-08-04	
Volume 22(2014) > Number 2	8. Hepatoprotective activity of Chhit-Chan-Than extract powder against carbon tetrachloride-induced liver injury in rats 	 Yi-Chun Lin, Kuei-Mei Cheng, Hsin-Yu Huang, Pei-Yu Chao, Jin-Ming Hwang, Hsueh-Hui Lee, Cheng-You Lu, Yung-Wei Chiu, Jer-Yuh Liu 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2139&chk=98186942-40ED-4B12-929F-7F7D1E090B6F	2014-08-04	
Volume 22(2014) > Number 2	9. Modeling research on wheat protein content measurement using near-infrared reflectance spectroscopy and optimized radial basis function neural network 	Xiaodong Mao, Laijun Sun, Guangyan Hui, Lulu Xu 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2140&chk=DCC0D9D7-E106-4F76-96FE-B7D18AD82259	2014-08-04	
Volume 22(2014) > Number 2	10. Facile method for determination of deoxycytidine kinase activity in biological milieus 	Wei-Hua Hao, Li-Chieh Yang, Jong-Jing Wang, Chang-Shan Hsu, Li-Chien Chang, Kuang-Yang Hsu	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2141&chk=52FB9EF8-C1BC-402C-9367-581F284A9526	2014-08-04	
Volume 22(2014) > Number 2	11. A relative bioavailability study of 500 mg calcium p-aminosalicylate film coating tablet in healthy individuals 	Chinhwa Cheng, Mei-Ling Chen, Chiachi Tseng, Yow-Shieng Uang, Chyn-Liang Huang, Kuang-Yang Hsu 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2142&chk=A801B183-C2D6-42ED-824A-05060D11F7D0	2014-08-04	
Volume 22(2014) > Number 2	12. Forced degradation behavior of epidepride and development of a stability-indicating method based on liquid chromatography–mass spectrometry 	Wei-Hsi Chen, Yu-Yung Lin, Yu Chang, Kang-Wei Chang, Yi-Chih Hsia	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2143&chk=CA232D64-D453-4210-B7A8-7302952537FB	2014-08-04	
Volume 22(2014) > Number 2	13. Development and validation of an in vitro–in vivo correlation (IVIVC) model for propranolol hydrochloride extended-release matrix formulations 	Chinhwa Cheng, Pao-Chu Wu, Hsin-Ya Lee, Kuang-Yang Hsu 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2144&chk=21C20408-4898-4EDC-8831-CAF30A30B465	2014-08-04	
Volume 22(2014) > Number 2	14. Accelerated stability testing of a transdermal patch composed of eserine and pralidoxime chloride for prophylaxis against (±)-anatoxin A poisoning 	Subham Banerjee, Pronobesh Chattopadhyay, Animesh Ghosh, Shiv Sankar Bhattacharya, Amit Kundu, Vijay Veer 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2145&chk=E3912F03-1D88-4290-A936-C3FE04D0E6F3	2014-08-04	
Volume 22(2014) > Number 2	15. Evaluation of a health-promoting school program to enhance correct medication use in Taiwan 	Hsueh-Yun Chi, Fong-Ching Chang, Hsueh-Ju Lin, Li-Jung Huang, Jung-Chen Chang, Ming-Kung Yeh, Jaw-Jou Kang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2146&chk=5DD73410-4163-423A-BD89-7B6E4E66B552	2014-08-04	
Volume 22(2014) > Number 2	16. Sensitivity and specificity of in vitro diagnostic device used for influenza rapid test in Taiwan 	Kun-Teng Wang, Chia-Pei Lin, Yi-Ya Fang, Ming-Hui Kao, Daniel Yang-Chih Shih, Chi-Fang Lo, Der-Yuan Wang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2147&chk=D1BFFD86-0CE5-4B33-BF80-8B7F482159BF	2014-08-04	
Volume 22(2014) > Number 3	1. Development and validation of a simple reversed-phase HPLC-UV method for determination of oleuropein in olive leaves	Fuad Al-Rimawi	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2148&chk=511C881D-4F41-4E9F-B510-C491F4BEAD88	2014-09-18	
Volume 22(2014) > Number 3	2. Flavonoid compositions and antioxidant activity of calamondin extracts prepared using different solvents	Shyi-Neng Lou*, Ya-Siou Hsu, Chi-Tang Ho	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2149&chk=881D1619-572E-42F7-91F4-B03309116A45	2014-09-18	
Volume 22(2014) > Number 3	3. Effect of extraction solvent on total phenol content, total flavonoid content, and antioxidant activity of Limnophila aromatica	Quy Diem Do, Artik Elisa Angkawijaya, Phuong Lan Tran-Nguyen, Lien Huong Huynh, Felycia Edi Soetaredjo, Suryadi Ismadji, Yi-Hsu Ju*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2150&chk=583A5B20-F9FC-482C-BA57-99AF999C66CF	2014-09-18	
Volume 22(2014) > Number 3	4. Catechin content and the degree of its galloylation in oolong tea are inversely correlated with cultivation altitude	Guan-Heng Chen, Chin-Ying Yang, Sin-Jie Lee, Chia-Chang Wu, Jason T.C. Tzen	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2151&chk=865A9384-E072-46E8-AAB1-5134DB1AD71B	2014-09-18	
Volume 22(2014) > Number 3	5. Effect of roasting on the volatile constituents of Trichosanthes kirilowii seeds	Shimin Wua, Ting Xu, Casimir C. Akoh	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2152&chk=AE23F116-1B90-4133-B587-9BF6B2B58093	2014-09-18	
Volume 22(2014) > Number 3	6. Detection of 10 sweeteners in various foods by liquid chromatography/tandem mass spectrometry	Chui-Shiang Chang, Tai Sheng Yeh	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2153&chk=E27E5655-4ED2-49EB-B347-5BE986D5F813	2014-09-18	
Volume 22(2014) > Number 3	7. Determination of the food dye carmine in milk and candy products by differential pulse polarography	Ummihan Taskoparan Yilmaz*, Fevzi Ergun, Hasim Yilmaz	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2154&chk=0DC6EEAD-F05A-4D6C-B71A-FAB2EDE9E439	2014-09-18	
Volume 22(2014) > Number 3	8. Integration of independent component analysis with near-infrared spectroscopy for analysis of bioactive components in the medicinal plant Gentiana scabra Bunge	Yung-Kun Chuang, I-Chang Yang, Yangming Martin Lo, Chao-Yin Tsai, Suming Chen	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2155&chk=80FA428B-EDB6-4CB5-BE91-F69C6FF6ABAB	2014-09-18	
Volume 22(2014) > Number 3	9. Simultaneous determination of ranitidine and metronidazole in pharmaceutical formulations at poly(chromotrope 2B) modified activated glassy carbon electrodes	Xiaobo Li*, Guangri Xu	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2156&chk=F5DFC474-7291-4AFD-88EE-3320722B8FE2	2014-09-18	
Volume 22(2014) > Number 3	10. 5-Aminolevulinic acid induced photodynamic inactivation on Staphylococcus aureus and Pseudomonas aeruginosa	Chien-Ming Hsieh, Yen-Hao Huang, Chueh-Pin Chen, Bo-Chuan Hsieh, Tsuimin Tsai*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2157&chk=37407503-EED1-4C98-9CD5-B1B1326C3F10	2014-09-18	
Volume 22(2014) > Number 3	11. Correlation of antituberculosis drug-related liver injury and liver function monitoring: A 12-year experience of the Taiwan Drug Relief Foundation	Lan-Hui Chih, Angela W.F. On, Yi-Shin Huang*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2158&chk=CDB7B763-7C1C-43C8-9B42-0308B0A2E715	2014-09-18	
Volume 22(2014) > Number 3	12. Electrochemical oxidation behavior of hydrochlorothiazide on a glassy carbon electrode and its voltammetric determination in pharmaceutical formulations and biological fluids	Ali F. Alghamdi*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2159&chk=E0C8C9AC-3AC1-424B-BB62-D67A2B707454	2014-09-18	
Volume 22(2014) > Number 3	13. Quantitative determination of salvinorin A, a natural hallucinogen with abuse liability, in Internet-available Salvia divinorum and endemic species of Salvia in Taiwan	Po-Xiang Lin, Jih-Heng Li*, Su-Hwei Chen, Hsien-Chang Chang, Rebecca McKetin	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2160&chk=F848E998-3159-4158-887B-0CF4BD437141	2014-09-18	
Volume 22(2014) > Number 3	14. Comparison of free radical formation induced by baicalein and pentamethyl-hydroxychromane in human promyelocytic leukemia cells using electron spin resonance	Yung-Kai Huang, Ting-Chen Chang, Joen-Rong Sheu, Kuo-Hsuan Wen, Duen-Suey Chou*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2161&chk=B3C81A0E-63EA-4952-A9FD-ABC65B1168E2	2014-09-18	
Volume 22(2014) > Number 3	15. The implementation of HACCP management system in a chocolate ice cream plant	Junchao Lu, Xiao-Hui Pua, Chi-Te Liu, Che-Lang Chang, Kuan-Chen Cheng*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2162&chk=0BEF2D79-2712-466E-80DE-00449A627A5D	2014-09-18	
Volume 23(2015) > Number 1	1. Efficacy and safety of tumor necrosis factor-a blockers for ulcerative colitis: A systematic review and meta-analysis of published randomized controlled trials	Yun-Na Song, Ping Zheng*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2163&chk=B9ED75F0-2654-4F42-B4B8-9E4988B71103	2015-02-04	
Volume 23(2015) > Number 1	2. Possible molecular targets for therapeutic applications of caffeic acid phenethyl ester in inflammation and cancer	Ghulam Murtaza, Ashif Sajjad, Zahid Mehmood, Syed H. Shah, Abdul R. Siddiqi	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2165&chk=B7F22793-23BD-46E9-96CE-63B68AA54649	2015-02-04	
Volume 23(2015) > Number 1	3. The development of alcohol policy in contemporary China	Xu Guo, Yong-guang Huang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2166&chk=275C6F92-E633-4227-8F4C-E0B41AE3AA3D	2015-02-04	
Volume 23(2015) > Number 1	4. Authenticity analysis of citrus essential oils by HPLC-UV-MS on oxygenated heterocyclic components	Hao Fan, Qingli Wu, James E. Simon, Shyi-Neng Lou, Chi-Tang Ho	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2167&chk=13383EF5-CEA9-4B28-847D-28092184B222	2015-02-04	
Volume 23(2015) > Number 1	5. Characterization and determination of antioxidant components in the leaves of Camellia chrysantha (Hu) Tuyama based on composition–activity relationship approach	Jin-Bin Wei, Xiong Li, Hui Song, Yong-Hong Liang, Yu-Zheng Pan, Jun-Xiang Ruan, Xia Qin, Yong-Xin Chen, Cai-Li Nong, Zhi-Heng Su 	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2168&chk=DE782052-8CB6-43CA-9C90-3F6D30085613	2015-02-04	
Volume 23(2015) > Number 1	6. Inhibitory activity of Sargassum hemiphyllum sulfated polysaccharide in arachidonic acid-induced animal models of inflammation	Pai-An Hwang, Yu-Lan Hung, Shih-Yung Chien	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2169&chk=505A3CD2-E6CC-4BCC-85F8-67512A17D09B	2015-02-04	
Volume 23(2015) > Number 1	7. Antioxidant and antiacetylcholinesterase activities of Sorbus torminalis (L.) Crantz (wild service tree) fruits	Gozde Hasbal, Tugba Yilmaz-Ozden, Ayse Can	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2170&chk=933472CB-15DE-45CB-8120-D67FDDEA9CB9	2015-02-04	
Volume 23(2015) > Number 1	8. Finding of polysaccharide-peptide complexes in Cordyceps militaris and evaluation of its acetylcholinesterase inhibition activity	Cheng-Han Tsai, Yue-Horng Yen, John Po-Wen Yang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2171&chk=1395F23E-BF45-4BA8-A090-2CF8F9E35F17	2015-02-04	
Volume 23(2015) > Number 1	9. Analysis of lipophilic compounds of tea coated on the surface of clay teapots	Tse-Yu Chung, Ping-Chung Kuo, Zih-Hui Liao, Yu-En Shih, Mei-Lin Yang, Mei-Ling Cheng, Chia-Chang Wu, Jason T.C. Tzen	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2172&chk=08BB8B01-F3D5-448D-AFE5-AC5EA8532DA1	2015-02-04	
Volume 23(2015) > Number 1	10. Development of two reference materials for all trans-retinol, retinyl palmitate, α- and γ-tocopherol in milk powder and infant formula	Adel B. Shehata, Mahmoud S. Rizk, Ahmad M. Farag, Ibrahim F. Tahoun	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2173&chk=54342FBA-741D-4E47-9A51-E3C7E82A0F31	2015-02-04	
Volume 23(2015) > Number 1	11. Major flavonoid constituents and short-term effects of Chun Mee tea in rats	Yunsheng Wang, Weizhu Li, Jingming Ning, Rihua Hong, Hanping Wu	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2174&chk=71CFA479-4AD1-42C0-AF15-C47E62D2C508	2015-02-04	
Volume 23(2015) > Number 1	12. Safety assessment of menaquinone-7 for use in human nutrition	Vladimir Badmaev, Ashok D.B. Vaidya, Basavaias Ravishankar, Yogesh A. Dound, Dilip S. Mehta, Basti Krishana Ashok, Anselm de Souza, Min-Hsiung Pan, Chi-Tang Ho	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2175&chk=17799448-087D-4CB7-946F-4366F1944216	2015-02-04	
Volume 23(2015) > Number 1	13. Antioxidant, antimicrobial, antitumor, and cytotoxic activities of an important medicinal plant (Euphorbia royleana) from Pakistan	Aisha Ashraf, Raja Adil Sarfraz, Muhammad Abid Rashid, Muhammad Shahid	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2176&chk=ED71880A-EBAD-49B5-A63C-9947842A820E	2015-02-04	
Volume 23(2015) > Number 1	14. Significant elevation of antiviral activity of strictinin from Pu'er tea after thermal degradation to ellagic acid and gallic acid	Guan-Heng Chen, Yu-Lun Lin, Wei-Li Hsu, Sheng-Kuo Hsieh, Jason T.C. Tzen	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2177&chk=883621D4-C55D-4FEE-81D5-C4BD471CB3E0	2015-02-04	
Volume 23(2015) > Number 1	15. In vitro anti-diabetic effect and chemical component analysis of 29 essential oils products	Hsiu-Fang Yen, Chi-Ting Hsieh, Tusty-Jiuan Hsieh, Fang-Rong Chang, Chin-Kun Wang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2178&chk=704649BD-264C-4E7E-AC44-A1D1EA120F68	2015-02-04	
Volume 23(2015) > Number 1	16. Quality assessment of Fritillariae Thunbergii Bulbus sold in Taiwan markets using a validated HPLC-UV method combined with hierarchical clustering analysis	Yi-Kung Lin, Yu-Ling Ho, Yang Zhao, Yuan-Shiun Chang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2179&chk=5B9CCA5C-6FFD-4FDA-AAC1-C7F5248EDD25	2015-02-04	
Volume 23(2015) > Number 1	17. Preparation of total flavonoids from loquat flower and its protective effect on acute alcohol-induced liver injury in mice	Shao-Kang Wu, Na Zhang, Xian-Rong Shen, Wei-Wei Mei, Ying He, Wei-Hong Ge	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2180&chk=B569398D-CF72-48B6-A999-50D38074A3B7	2015-02-04	
Volume 23(2015) > Number 1	18. Quality analysis of Polygala tenuifolia root by ultrahigh performance liquid chromatography–tandem mass spectrometry and gas chromatography–mass spectrometry	Dan Wu, Jirui He, Yueming Jiang, Bao Yang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2181&chk=4CA666C3-FEC3-417D-8D07-043E30B4ED65	2015-02-04	
Volume 23(2015) > Number 1	19. Effects of indium chloride exposure on sperm morphology and DNA integrity in rats	Kuo-Hsin Lee, Hsin-Pao Chen, Chung-Man Leung, Hsiu-Ling Chen, Shinn-Shyong Tsai, Ping-Chi Hsu	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2182&chk=48403E1A-7FE7-4F2D-9A77-5338039304B4	2015-02-04	
Volume 23(2015) > Number 1	20. Border inspections of imported food and related products in Taiwan from 2011 to 2013	Hsin-Chih Chen, Hi-Lung Huang, Shih-Che Chen, Wan-Lin Lu, Ching-Hsin Tung, Huei-Wen Shiau, Jan-Yi Wang, Hsiau-Wen Huang, Jiin-Fung Shyu, Ruenn-Lan Feng, Yu-Mei Chiang	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2183&chk=B21EC514-623D-4FFF-8476-B8ED7037284D	2015-02-04	
Volume 23(2015) > Number 1	21. Current development in medical devices postmarket surveillance in Taiwan	Cheng-Wen Lan, Ming-Kung Yeh, Shiow-Ing Wu, Pei-Weng Tu	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2184&chk=AD98D387-0316-4D39-B2D1-8D508CAA1201	2015-02-04	
Volume 22(2014) > Number 4	1. A review of quality surveillance projects on cosmetics in Taiwan	Meng-Hsuan Chung, Wei-Sheng Huang, Yu-Chang Chang, Yu-Hsuan Chen, Ming-Shin Lee, Shou-Chieh Huang, Yu-Pen Chen, Daniel Yang-Chih Shih, Hwei-Fang Cheng	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2185&chk=738EBFDA-A4B5-4FAF-895F-01ED01136A1A	2015-02-04	
Volume 22(2014) > Number 4	2. Linearity study on detection and quantification limits for the determination of avermectins using linear regression	Rafidah Ismail, Hai Yen Lee, Nor Ainy Mahyudin, Fatimah Abu Bakar	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2186&chk=FEA11438-6605-4D79-887A-90F5E484ED4E	2015-02-04	
Volume 22(2014) > Number 4	3. Potentiometric monitoring of cobalt in beer sample by solid contact ion selective electrode	Hilal Eren, Harun Uzun, Muberra Andac, Seda Bilir	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2187&chk=BD8F5C3B-AC24-436E-B40A-75953F959DFB	2015-02-04	
Volume 22(2014) > Number 4	4. Ionic liquid-based hollow fiber-supported liquidphase microextraction enhanced electrically for the determination of neutral red	Shi-Ru Wang, Sui Wang*	http://www.fda.gov.tw/TC/publishJFDAListContent.aspx?id=2188&chk=699A5BDA-20D8-4F2C-BB0A-B626D61051F0	2015-03-19	
