Skanray Technologies Private Ltd.	Plot#360, KIADB Industrial Area, Hebbal, Hootagalli, Mysore-570018, Karnataka, India	QSD8709	Carbon Dioxide Gas Analyzer	IN	台灣柯惠股份有限公司	Y	2018-06-23	
Availmed, S.A. de C.V.	Ave. Paseo Reforma no. 8950, Interior G1B y G1H, La Mesa, Tijuana, Baja California, Mexico, C.P. 22116	QSD7044	Intravascular Administration Set	MX	荷商波士頓科技有限公司台灣分公司	Y	2018-09-26	
HumanTech Germany GmbH 	Gewerbestrasse 5, 71144 Steinenbronn, Germany 	QSD8711	Endosseous Implant	DE	普造開發科技有限公司	Y	2018-06-25	
Mallinckrodt Medical	Cornamaddy, Athlone, Co. Westmeath, Ireland	QSD4735	Airway Connector(Sterile)	IE	台灣柯惠股份有限公司	Y	2018-05-18	
Mallinckrodt Medical	Cornamaddy, Athlone, Co. Westmeath, Ireland	QSD4735	Catheter Cannula	IE	台灣柯惠股份有限公司	Y	2018-05-18	
3M Innovation Singapore Pte Ltd.	2 Tuas Link 4, Singapore 637321, Singapore 	QSD8715	Medical Apparel	SG	台灣明尼蘇達礦業製造股份有限公司	Y	2018-06-23	
AESKU.Diagnostic GmbH & Co.KG.	Mikroforum Ring 2, 55234 Wendelsheim,  Germany	QSD8707	Systemic Lupus Erythematosus Immunological Test System	DE	碩景股份有限公司	Y	2018-06-24	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Complement Components Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Complement Components Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Complement C1 Inhibitor(Inactivator) Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Complement C1 Inhibitor(Inactivator) Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	C-reactive Protein Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	C-reactive Protein Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Ferritin Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Ferritin Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Alpha-1-Glycoproteins Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Alpha-1-Glycoproteins Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Haptoglobin Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Haptoglobin Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Immunoglobulins A, G, M, D, and E Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Immunoglobulins A, G, M, D, and E Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Immunoglobulin (Light Chain Specific) Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Immunoglobulin (Light Chain Specific) Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Low-Density Lipoprotein Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Low-Density Lipoprotein Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Alpha-2-Macroglobulin Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Alpha-2-Macroglobulin Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Beta-2-Microglobulin Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
AESKU.Diagnostic GmbH & Co.KG.	Mikroforum Ring 2, 55234 Wendelsheim,  Germany	QSD8707	Antinuclear Antibody Immunological Test System	DE	碩景股份有限公司	Y	2018-06-24	
AESKU.Diagnostic GmbH & Co.KG.	Mikroforum Ring 2, 55234 Wendelsheim,  Germany	QSD8707	Thyroid Autoantibody Immunological Test System	DE	碩景股份有限公司	Y	2018-06-24	
AESKU.Diagnostic GmbH & Co.KG.	Mikroforum Ring 2, 55234 Wendelsheim,  Germany	QSD8707	Beta-2-Microglobulin Immunological Test System	DE	碩景股份有限公司	Y	2018-06-24	
MINATO MEDICAL SCIENCE CO., LTD Nishiki Facility 	137, Kawanishi, Sasayama-shi, Hyogo, 669-2735, Japan 	QSD1441	Powered Heating Pad	JP	信強儀器有限公司	Y	2016-12-31	
MINATO MEDICAL SCIENCE CO., LTD Nishiki Facility 	137, Kawanishi, Sasayama-shi, Hyogo, 669-2735, Japan 	QSD1441	Interferential Low Frequency Therapy Device	JP	信強儀器有限公司	Y	2016-12-31	
MINATO MEDICAL SCIENCE CO., LTD Nishiki Facility 	137, Kawanishi, Sasayama-shi, Hyogo, 669-2735, Japan 	QSD1441	Transcutaneous Electrical Nerve Stimulator for Pain Relief等6項。	JP	信強儀器有限公司	Y	2016-12-31	
Hitachi High-Technologies Corporation, Naka Division	882 Ichige, Hitachinaka-shi, Ibaraki-ken 312-8504, Japan	QSD1443	Continuous Flow Sequential Multiple Chemistry Analyzer for Clinical Use	JP	醫全實業股份有限公司	Y	2016-12-27	
Shanghai Motex Healthcare Co., Ltd.	No.369, Jiasong Zhong Road, Huaxin Town, Qingpu, 201708 Shanghai, China	QSD1444	Surgeon's Glove	CN	華新橡膠工業股份有限公司	Y	2016-12-31	
Shanghai Motex Healthcare Co., Ltd.	No.369, Jiasong Zhong Road, Huaxin Town, Qingpu, 201708 Shanghai, China	QSD1444	Patient Examination Glove等2項。	CN	華新橡膠工業股份有限公司	Y	2016-12-31	
Thoratec Corporation	6035 Stoneridge Drive, Pleasanton, CA 94588 U.S.A.	QSD1446	Ventricular Bypass(Assist) Device	US	台灣亞衛有限公司	Y	2017-01-12	
Thoratec Corporation	6035 Stoneridge Drive, Pleasanton, CA 94588 U.S.A.	QSD1446	Vascular Graft Prosthesis等2項。	US	台灣亞衛有限公司	Y	2017-01-12	
Medtronic Sofamor Danek Deggendorf GmbH	Werftstr. 17, D-94469 Deggendorf, Germany	QSD1461	Spinal Implants	DE	美敦力醫療產品股份有限公司	Y	2017-01-20	
Medtronic Sofamor Danek Deggendorf GmbH	Werftstr. 17, D-94469 Deggendorf, Germany	QSD1461	Synthetic Bone Substitutes等2項。	DE	美敦力醫療產品股份有限公司	Y	2017-01-20	
Siemens Healthcare Diagnostics Inc.	333 Coney St. East Walpole, MA 02032, USA	QSD1489	Tumor-associated antigen immunological test system	US	西門子股份有限公司	Y	2017-01-26	
FUJINON MITO CORPORATION	4112 Tono, Hitachiomiya City, Ibaraki 319-2224, Japan	QSD1504	Endoscopes and Accessories	JP	威茂股份有限公司	Y	2018-09-26	
FUJINON MITO CORPORATION	4112 Tono, Hitachiomiya City, Ibaraki 319-2224, Japan	QSD1504	Ultrasonic Endoscopes for Medical Use	JP	威茂股份有限公司	Y	2018-09-26	
FUJINON MITO CORPORATION	4112 Tono, Hitachiomiya City, Ibaraki 319-2224, Japan	QSD1504	Convex Scan Ultrasound Video Broncho Endoscope	JP	威茂股份有限公司	Y	2018-09-26	
A.M.O. Puerto Rico Manufacturing, Inc.	Road 402 North, Km4.2, Anasco, Puerto Rico 00610, U.S.A.	QSD1506	Intraocular Lens (IOLS), 2. Intraocular Lens Guide, 3. Phacofragmentation Tubing Pcaks and Accessories, 4. Ophthalmic Laser Accessories等4項。	US	香港商眼力健亞洲有限公司台灣分公司	Y	2016-09-15	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Uric Acid Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Uric Acid Test System	US	西門子股份有限公司	Y	2015-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Vitamin B12 Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Vitamin B12 Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Vitamin B12 Test System	US	西門子股份有限公司	Y	2015-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Continuous Flow Sequential Multiple Chemistry Analyzer for Clinical Use	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Continuous Flow Sequential Multiple Chemistry Analyzer for Clinical Use	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Continuous Flow Sequential Multiple Chemistry Analyzer for Clinical Use	US	西門子股份有限公司	Y	2015-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Discrete Photometric Chemistry Analyzer for Clinical Use	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Discrete Photometric Chemistry Analyzer for Clinical Use	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Discrete Photometric Chemistry Analyzer for Clinical Use	US	西門子股份有限公司	Y	2015-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Fluorometer for Clinical Use	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Fluorometer for Clinical Use	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Fluorometer for Clinical Use	US	西門子股份有限公司	Y	2015-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Acetaminophen Tests System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Acetaminophen Tests System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Acetaminophen Tests System	US	西門子股份有限公司	Y	2015-12-28	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Beta-2-Microglobulin Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Myoglobin Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Myoglobin Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Rheumatoid Factor Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Rheumatoid Factor Immunological Test System	IT	西門子股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Transferrin Immunological Test System	IT	西門子醫療設備股份有限公司	Y	2016-08-06	
SENTINEL CH. SpA	Via Robert Koch, 2 Milano 20152, Italy	QSD5554	Transferrin Immunological Test System 等62項。	IT	西門子股份有限公司	Y	2016-08-06	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Pipetting and diluting system for clinical use	US	新加坡商必帝股份有限公司台灣分公司	Y	2016-05-07	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Nephelometer for clinical use	US	新加坡商必帝股份有限公司台灣分公司	Y	2018-07-01	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Nephelometer for clinical use	US	新加坡商必帝股份有限公司台灣分公司	Y	2016-05-07	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Fully automated short-term incubation cycle antimicrobial susceptibility system	US	新加坡商必帝股份有限公司台灣分公司	Y	2018-07-01	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Fully automated short-term incubation cycle antimicrobial susceptibility system	US	新加坡商必帝股份有限公司台灣分公司	Y	2016-05-07	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Antimicrobial susceptibility test disc	US	新加坡商必帝股份有限公司台灣分公司	Y	2018-07-01	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Antimicrobial susceptibility test disc	US	新加坡商必帝股份有限公司台灣分公司	Y	2016-05-07	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Neisseria spp. Direct serological test reagents	US	新加坡商必帝股份有限公司台灣分公司	Y	2018-07-01	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Neisseria spp. Direct serological test reagents	US	新加坡商必帝股份有限公司台灣分公司	Y	2016-05-07	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Microbial growth monitor	US	新加坡商必帝股份有限公司台灣分公司	Y	2018-07-01	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Microbial growth monitor	US	新加坡商必帝股份有限公司台灣分公司	Y	2016-05-07	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Microorganism differentiation and identification device	US	新加坡商必帝股份有限公司台灣分公司	Y	2018-07-01	
Becton, Dickinson and Company	7 Loveton Circle Sparks, Maryland 21152 U.S.A.	QSD5559	Microorganism differentiation and identification device	US	新加坡商必帝股份有限公司台灣分公司	Y	2016-05-07	
Belmont Instrument Corporation	780 Boston Road, Billerica MA 01821,U.S.A.	QSD1507	Blood and plasma warming device	US	新揚行實業有限公司	Y	2017-02-18	
Belmont Instrument Corporation	780 Boston Road, Billerica MA 01821,U.S.A.	QSD1507	Empty container for the collection and processing of blood and blood components	US	新揚行實業有限公司	Y	2017-02-18	
Belmont Instrument Corporation	780 Boston Road, Billerica MA 01821,U.S.A.	QSD1507	Infusion pump	US	新揚行實業有限公司	Y	2017-02-18	
Belmont Instrument Corporation	780 Boston Road, Billerica MA 01821,U.S.A.	QSD1507	Intravascular administration set	US	新揚行實業有限公司	Y	2017-02-18	
Siemens Healthcare Diagnostics Products GmbH	Emil-von-Behring-Str. 76, 35041, Marburg, Germany	QSD1549	Quality control material (assayed and unassayed)等12項。	DE	台灣希森美康股份有限公司	Y	2017-03-22	
Nidek Medical Products, Inc.	3949 Valley East Industrial Drive, Birmingham, AL 35217, U.S.A.	QSD1555	Oxygen Generator等乙項。	US	天慶醫療儀器股份有限公司	Y	2017-03-25	
GE Hualun Medical Systems Co., Ltd	No.1 North Yong Chang Street Beijing Economic & Technological Development Area Beijing, China	QSD1556	Emission Computed Tomography System	CN	奇異亞洲醫療設備股份有限公司	Y	2017-03-24	
GE Hualun Medical Systems Co., Ltd	No.1 North Yong Chang Street Beijing Economic & Technological Development Area Beijing, China	QSD1556	Stationary X-Ray System	CN	奇異亞洲醫療設備股份有限公司	Y	2017-03-24	
GE Hualun Medical Systems Co., Ltd	No.1 North Yong Chang Street Beijing Economic & Technological Development Area Beijing, China	QSD1556	Mobile X-Ray System	CN	奇異亞洲醫療設備股份有限公司	Y	2017-03-24	
Fresenius Vial	Le Grand Chemin, F-38590 Brézins, France	QSD1563	Infusion Pump	FR	台灣費森尤斯卡比股份有限公司	Y	2017-03-29	
Fresenius Vial	Le Grand Chemin, F-38590 Brézins, France	QSD1563	Infusion Workstation	FR	台灣費森尤斯卡比股份有限公司	Y	2017-03-29	
Bausch & Lomb Incorporated	21 Park Place Blvd. North, Clearwater, FL 33759, USA.	QSD1564	Intraocular Lens and Accessories	US	博士倫股份有限公司	Y	2017-03-23	
Bausch & Lomb Incorporated	21 Park Place Blvd. North, Clearwater, FL 33759, USA.	QSD1564	Intraocular Lens Guide	US	博士倫股份有限公司	Y	2017-03-23	
Propper Manufacturing Company, Inc.	36-04 Skillman Avenue, Long Island City, New York 11101, U.S.A.	QSD1567	Sterilization Process Indicator等乙項。	US	台灣明尼蘇達礦業製造股份有限公司	Y	2017-03-23	
Lang Dental Mfg. Co., Inc.	175 Messner Drive, Wheeling, IL60090, U.S.A.	QSD1569	Temporary Crown and Bridge Resin	US	東艾貿易股份有限公司	Y	2017-03-24	
Lang Dental Mfg. Co., Inc.	175 Messner Drive, Wheeling, IL60090, U.S.A.	QSD1569	Coating Material for Resin Filling	US	東艾貿易股份有限公司	Y	2017-03-24	
Lang Dental Mfg. Co., Inc.	175 Messner Drive, Wheeling, IL60090, U.S.A.	QSD1569	Denture Relining, Repairing, or Rebasing Resin	US	東艾貿易股份有限公司	Y	2017-03-24	
Lang Dental Mfg. Co., Inc.	175 Messner Drive, Wheeling, IL60090, U.S.A.	QSD1569	Resin Impression Tray Material(Non-Sterile)	US	東艾貿易股份有限公司	Y	2017-03-24	
Ypsomed AG	Brunnmattstrasse 6, CH-3401, Burgdorf, Switzerland	QSD1573	Genotropin Pen	CH	輝瑞大藥廠股份有限公司	Y	2017-04-04	
AirSep Corporation	401 Creekside Drive, Buffalo, NY 14228, U.S.A.	QSD1581	Portable Oxygen Generator	US	貝斯美德有限公司	Y	2017-04-06	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Amikacin Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Amikacin Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Amikacin Test System	US	西門子股份有限公司	Y	2015-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Alcohol Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Alcohol Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Alcohol Test System	US	西門子股份有限公司	Y	2015-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Amphetamine Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Amphetamine Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Amphetamine Test System	US	西門子股份有限公司	Y	2015-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Barbiturate Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Barbiturate Test System	US	西門子醫療設備股份有限公司	Y	2018-12-28	
Siemens Healthcare Diagnostics Inc.	500 GBC Drive, Mailstop 514, P.O. Box 6101, Newark, DE 19714-6101, U.S.A.	QSD5188	Barbiturate Test System	US	西門子股份有限公司	Y	2015-12-28	
Zimmer, Inc.	1800 West Center Street, Warsaw, Indiana 46580, U.S.A.	QSD5541	Smooth or Threaded Metallic Bone Fixation Fastener	US	台灣捷邁醫療器材股份有限公司	Y	2015-12-25	
Zimmer, Inc.	1800 West Center Street, Warsaw, Indiana 46580, U.S.A.	QSD5541	Ankle Joint Metal/Polymer Semi-constrained Cemented Prosthesis	US	台灣捷邁醫療器材股份有限公司	Y	2018-12-24	
Zimmer, Inc.	1800 West Center Street, Warsaw, Indiana 46580, U.S.A.	QSD5541	Ankle Joint Metal/Polymer Semi-constrained Cemented Prosthesis	US	台灣捷邁醫療器材股份有限公司	Y	2015-12-25	
Zimmer, Inc.	1800 West Center Street, Warsaw, Indiana 46580, U.S.A.	QSD5541	Elbow Joint Metal/Metal or Metal/Polymer Constrained Cemented Prosthesis	US	台灣捷邁醫療器材股份有限公司	Y	2018-12-24	
Zimmer, Inc.	1800 West Center Street, Warsaw, Indiana 46580, U.S.A.	QSD5541	Elbow Joint Metal/Metal or Metal/Polymer Constrained Cemented Prosthesis	US	台灣捷邁醫療器材股份有限公司	Y	2015-12-25	
Zimmer, Inc.	1800 West Center Street, Warsaw, Indiana 46580, U.S.A.	QSD5541	Elbow Joint Metal/Polymer Semi-constrained Cemented Prosthesis	US	台灣捷邁醫療器材股份有限公司	Y	2018-12-24	
Siemens Healthcare Diagnostics Products Limited	Glyn Rhonwy, Llanberis, Caernarfon, GWYNEDD, LL55 4EL, United Kingdom	QSD5749	Human chorionic gonadotropin (HCG) test system	GB	西門子股份有限公司	Y	2016-12-03	
Siemens Healthcare Diagnostics Products Limited	Glyn Rhonwy, Llanberis, Caernarfon, GWYNEDD, LL55 4EL, United Kingdom	QSD5749	Cortisol (hydrocortisone and hydroxycorticosterone) test system	GB	西門子醫療設備股份有限公司	Y	2016-12-03	
Siemens Healthcare Diagnostics Products Limited	Glyn Rhonwy, Llanberis, Caernarfon, GWYNEDD, LL55 4EL, United Kingdom	QSD5749	Cortisol (hydrocortisone and hydroxycorticosterone) test system	GB	西門子醫療設備股份有限公司	Y	2016-12-03	
Siemens Healthcare Diagnostics Products Limited	Glyn Rhonwy, Llanberis, Caernarfon, GWYNEDD, LL55 4EL, United Kingdom	QSD5749	Cortisol (hydrocortisone and hydroxycorticosterone) test system	GB	西門子醫療設備股份有限公司	Y	2016-12-03	
