衛生福利部食品藥物管理署105年度單位預算書(預算案)	2015-09-03	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=40286&chk=82DC1C5E-0C10-4324-AD4A-F191CCE66EB9                                                                                                                                                                                                     	
衛生福利部食品藥物管理署106年度單位預算書(預算案) 	2016-09-07	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=57271&chk=C9FD9A2F-F1EB-4ECC-9E8C-DE71C62F8EB0                                                                                                                                                                                                     	
管制藥品製藥工廠作業基金106年度預算案	2016-09-05	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=62332&chk=AC939ACD-4339-4AA2-996A-7ED486074A55                                                                                                                                                                                                     	
藥害救濟基金106年度預算案 	2016-09-02	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=62333&chk=FD1560B5-E0AC-4111-9F46-3A3C5C095819                                                                                                                                                                                                     	
食品安全保護基金106年度預算案	2016-09-02	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=62334&chk=E3EE28E9-5B69-424A-8287-1D9ED1DDD027                                                                                                                                                                                                     	
衛生福利部食品藥物管理署104年度單位預算書(法定預算)	2015-03-03	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=34543&chk=3A235BC6-EDD0-431F-8510-0FA247A3B0F9                                                                                                                                                                                                     	
衛生福利部食品藥物管理署104年度單位預算書(法定預算)	2015-03-03	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=34545&chk=2EF59B9F-F22C-4A79-9C6E-9C2E901AAC0B                                                                                                                                                                                                     	
104年度管制藥品製藥工廠作業基金法定預算	2015-08-12	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=39058&chk=99F697CF-037A-4611-BD04-20E160AAD7D4                                                                                                                                                                                                     	
105年度藥害救濟基金預算案	2015-08-31	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=40224&chk=958EFFB3-9BD2-4605-869B-AC7A44B1A31F                                                                                                                                                                                                     	
105年度食品安全保護基金預算案	2015-08-31	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=40225&chk=DD5EB8FD-5D66-4532-BFA3-4EF0394FB0B9                                                                                                                                                                                                     	
105年度 管制藥品製藥工廠作業基金預算案	2015-08-31	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=40227&chk=2A13B476-D5E7-422E-AEC8-3B4999E013AC                                                                                                                                                                                                     	
