105	7~8	果菜類	聖女小蕃茄	賓克隆Pencycuron 0.03 (不符使用規定)	金門縣衛生局	中正國小/金門縣金城鎮珠浦北路38號	
105	7~8	果菜類	茄子	賓克隆Pencycuron 0.11 (不符使用規定)	宜蘭縣政府衛生局	家樂福股份有限公司宜蘭分公司/宜蘭縣宜蘭市民權路2段38巷2號B2	
105	7~8	果菜類	四川辣椒	克凡派Chlorfenapyr 0.06 (不符使用規定)	基隆市衛生局	銘發行/基隆市安樂區麥金路127巷8-1號果菜市場第23柱	
105	7~8	果菜類	辣椒	撲克拉Prochloraz 0.03 (不符使用規定)	臺東縣衛生局	家樂福/台東縣台東市正氣路300-1號	
105	7~8	果菜類	小辣椒	護矽得Flusilazole 0.04 (不得檢出)、毆殺斯Oxadixyl 0.09 (不符使用規定)	澎湖縣政府衛生局	保興蔬果行/澎湖縣馬公市北辰街13號	
105	7~8	果菜類	甜椒	依殺蟎Etoxazole 0.13 (不符使用規定)、脫芬瑞Tolfenpyrad 0.08 (不符使用規定)	花蓮縣衛生局	志康聯合超市股份有限公司(統冠光復店)/花蓮縣光復鄉大華村中山路2段315號	
105	7~8	果菜類	甜椒	依殺蟎Etoxazole 0.13 (不符使用規定)、脫芬瑞Tolfenpyrad 0.08 (不符使用規定)	花蓮縣衛生局	志康聯合超市股份有限公司(統冠光復店)/花蓮縣光復鄉大華村中山路2段315號	
105	7~8	果菜類	紅辣椒	克凡派Chlorfenapyr 0.16 (不符使用規定)、座賽胺Zoxamide 0.02 (不得檢出)	高雄市政府衛生局	全聯實業股份有限公司前鎮康定分公司/高雄市前鎮區康定路170號	
105	7~8	果菜類	小辣椒	克凡派Chlorfenapyr 0.05 (不符使用規定)	臺南市政府衛生局	叔叔的賣商行有限公司/臺南市南區西門路一段683號	
105	7~8	果菜類	紅辣椒	芬佈賜Fenbutatin-oxide 0.04 (不得檢出)	屏東縣政府衛生局	好媳婦超市/屏東市中正路437號	
105	7~8	果菜類	辣椒	治滅寧Tetramethrin 0.02 (不符使用規定)	屏東縣政府衛生局	世敏便當/屏東市大連里豐榮街50巷2號	
105	7~8	果菜類	辣椒	益達胺Imidacloprid 0.5 (0.5)、賓克隆Pencycuron 0.66 (不符使用規定)、百克敏Pyraclostrobin 0.6 (0.5)	嘉義市政府衛生局	天茂農產行/嘉義市和平路134之17號	
105	7~8	果菜類	辣椒	治滅寧Tetramethrin 0.02 (不符使用規定)	嘉義市政府衛生局	家樂福北門店/嘉義市忠孝路346巷21號	
105	7~8	果菜類	辣椒	得芬瑞Tebufenpyrad 0.05 (不符使用規定)	臺東縣衛生局	員通蔬菜號/果菜市場	
105	7~8	果菜類	紅辣椒	克凡派Chlorfenapyr 0.06 (不符使用規定)	臺北市政府衛生局	泓峰有限公司/臺北市萬華區萬大路424巷98號1樓	
105	7~8	果菜類	枸杞	毆蟎多Propargite 0.11 (不得檢出)	屏東縣政府衛生局	六安堂蔘藥行(北區市場)/	
105	7~8	果菜類	辣椒	芬化利Fenvalerate 0.22 (不符使用規定)、撲克拉Prochloraz 0.03 (不符使用規定)	新北市政府衛生局	芬芳烹材股份有限公司/新北市樹林區武林街9號之6	
105	7~8	果菜類	朝天椒	賓克隆Pencycuron 0.44 (不符使用規定)	基隆市衛生局	全聯福利中心信義店/基隆市信義區義六路5-1號B1	
105	7~8	果菜類	生機枸杞	賜派芬Spirodiclofen 0.03 (不符使用規定)	澎湖縣政府衛生局	正安中藥房/澎湖縣馬公市中華路97號	
105	7~8	果菜類	青椒(台灣)	撲克拉Prochloraz 0.02 (不符使用規定)	新北市政府衛生局	臻信福生活賣場/新北市貢寮區仁和路19號	
105	7~8	瓜菜類	小黃瓜	達特南Dinotefuran 0.79 (0.5)	新竹縣政府衛生局	東光國小/新竹縣關西鎮東光里十六張190號	
105	7~8	瓜菜類	絲瓜	賽果培Thiacloprid 0.05 (不符使用規定)	高雄市政府衛生局	高雄市正興國民中學/高雄市三民區覺民路850號	
105	7~8	瓜菜類	絲瓜	愛殺松Ethion 0.02 (不得檢出)	高雄市政府衛生局	民族傳統市場101攤/高雄市三民區懷安街，瀋陽街115巷3號	
105	7~8	瓜菜類	南瓜	Chlorpropham 0.04 (不得檢出)	臺北市政府衛生局	台灣家樂福股份有限公司北投分公司/臺北市北投區中和街366號B1	
105	7~8	瓜菜類	絲瓜	依普同Iprodione 0.05 (不符使用規定)	臺北市政府衛生局	全聯實業股份有限公司大安泰順分公司/臺北市大安區泰順街45號	
105	7~8	瓜菜類	菜瓜	賽滅寧Cypermethrin 0.17 (0.07)、待克利Difenoconazole 0.02 (不符使用規定)	彰化縣衛生局	領鮮超市花壇店/彰化縣花壇鄉中正路243號	
105	7~8	瓜菜類	絲瓜	賽滅寧Cypermethrin 0.25 (0.07)	新北市政府衛生局	全聯蘆洲民族店/蘆洲區水湳街74號1-2樓	
105	7~8	瓜菜類	南瓜	克凡派Chlorfenapyr 0.02 (不符使用規定)	苗栗縣衛生局	全聯實業股份有限公司/苗栗縣卓蘭鎮昭永路1號	
105	7~8	瓜菜類	絲瓜	賽果培Thiacloprid 0.05 (不符使用規定)	高雄市政府衛生局	高雄市正興國民中學/高雄市三民區覺民路850號	
105	7~8	瓜菜類	絲瓜	愛殺松Ethion 0.02 (不得檢出)	高雄市政府衛生局	民族傳統市場101攤/高雄市三民區懷安街，瀋陽街115巷3號	
105	7~8	瓜菜類	苦瓜	氟芬隆Flufenoxuron 0.08 (不符使用規定)	彰化縣衛生局	保證責任彰化縣埔鹽鄉茄類生產合作社/彰化縣埔鹽鄉石埤村番金路2巷13號	
105	7~8	豆菜類	甜豆	克收欣Kresoxim-methyl 0.02 (不符使用規定)	桃園市政府衛生局	邱田產地直銷站/桃園市八德區大湳公有零售市場乙120號	
105	7~8	豆菜類	四季豆	加保扶Carbofuran 0.05 (不得檢出)、四克利Tetraconazole 0.07 (不符使用規定)	花蓮縣衛生局	光豐農會生鮮超市/花蓮縣光復鄉大華村華新街1號	
105	7~8	豆菜類	甜豆	三氟敏Trifloxystrobin 0.04 (不符使用規定)、得克利Tebuconazole 0.04 (不符使用規定)	南投縣衛生局	老英格蘭莊園/南投縣仁愛鄉大同村壽亭巷20-3號	
105	7~8	豆菜類	豌豆	得克利Tebuconazole 0.14 (不符使用規定)	雲林縣衛生局	原食餐坊/雲林縣斗六市南興路21號	
105	7~8	豆菜類	菜豆	普拔克Propamocarb hydrochloride 0.08 (不符使用規定)	新竹縣政府衛生局	億客來/新竹縣竹北市自強五路30號	
105	7~8	豆菜類	豌豆	阿巴汀Abamectin 0.09 (不符使用規定)、護汰芬Flutriafol 0.09 (不符使用規定)、撲克拉Prochloraz 0.05 (不符使用規定)、達克利Diniconazole 0.03 (不得檢出)、邁克尼Myclobutanil 0.03 (不符使用規定)、普克利Propiconazole 0.02 (不符使用規定)、得克利Tebuconazole 0.09 (不符使用規定)	新竹縣政府衛生局	億客來生鮮超市/新竹縣竹北市自強五路30號	
105	7~8	豆菜類	甜豆	凡殺同Famoxadone 0.03 (不符使用規定)、普克利Propiconazole 0.03 (不符使用規定)	新竹縣政府衛生局	億客來/新竹縣竹北市自強五路30號	
105	7~8	蕈菜類	有機黑木耳	益化利Esfenvalerate 0.04 (不符使用規定)	南投縣衛生局	家福股份有限公司/南投縣南投市三和三路21號	
105	7~8	大漿果類	百香果	滅賜克Methiocarb 0.03 (不符使用規定)	彰化縣衛生局	主婦生鮮超市/彰化縣埤頭鄉合興村斗苑西路361號	
105	7~8	大漿果類	百香果(包裝)	達滅芬Dimethomorph 0.37 (不符使用規定)、滅賜克Methiocarb 0.04 (不符使用規定)、撲克拉Prochloraz 0.09 (不符使用規定)、百利普芬Pyriproxyfen 0.10 (不符使用規定)	彰化縣衛生局	台灣楓康超市股份有限公司溪湖分公司/彰化縣溪湖鎮員鹿路3段35號	
105	7~8	大漿果類	埔里百香果	達滅芬Dimethomorph 0.28 (不符使用規定)、撲克拉Prochloraz 0.02 (不符使用規定)、百利普芬Pyriproxyfen 0.03 (不符使用規定)	彰化縣衛生局	裕毛屋企業股份有限公司彰化分公司/彰化縣彰化市福安里曉陽路15號1.2樓	
105	7~8	大漿果類	木瓜	亞滅培Acetamiprid 0.08 (不符使用規定)、覆滅蟎Formetanate 0.19 (不得檢出)	臺北市政府衛生局	長安水果行/臺北市中山區長安東路2段176號	
105	7~8	大漿果類	臺灣百香果	凡殺同Famoxadone 0.07 (不符使用規定)	臺東縣衛生局	大潤發流通事業股份有限公司/台東縣台東市中興路三段592號	
105	7~8	大漿果類	百香果	亞滅培Acetamiprid 0.02 (不符使用規定)、達滅芬Dimethomorph 0.02 (不符使用規定)、滅達樂Metalaxyl 0.02 (不得檢出)	臺東縣衛生局	家樂福/台東縣台東市正氣路300-1號	
105	7~8	大漿果類	百香果	克收欣Kresoxim-methyl 0.04 (不符使用規定)、白克列Boscalid 0.02 (不符使用規定)	澎湖縣政府衛生局	興立商號/澎湖縣馬公市北辰市場攤販(住家:朝陽里文林街51巷6號)	
105	7~8	大漿果類	百香果	百利普芬Pyriproxyfen 0.10 (不符使用規定)、達滅芬Dimethomorph 0.38 (不符使用規定)、滅賜克Methiocarb 0.09 (不符使用規定)、撲克拉Prochloraz 0.21 (不符使用規定)、畢達本Pyridaben 0.02 (不得檢出)	南投縣衛生局	楓康生鮮超市/南投縣草屯鎮中興路38號	
105	7~8	大漿果類	百香果	佈飛松Profenophos 0.02 (不符使用規定)	南投縣衛生局	聖鴻水果行/南投縣南投市復興路265號	
105	7~8	大漿果類	百香果	賽滅寧Cypermethrin 0.03 (不符使用規定)	苗栗縣衛生局	惠康百貨股份有限公司/苗栗縣後龍鎮大庄里中山路116.118.120號	
105	7~8	大漿果類	百香果	賽滅寧Cypermethrin 0.02 (不符使用規定)、達滅芬Dimethomorph 0.02 (不符使用規定)	宜蘭縣政府衛生局	玉清果菜行/宜蘭縣宜蘭市崇聖街65.67號	
105	7~8	梨果類	水蜜桃	大滅松Dimethoate 0.02 (不得檢出)	南投縣衛生局	蔡雨岑/南投縣國姓鄉長流村長旗巷9號	
105	7~8	香辛植物及其他草木本植物	仙草乾	達特南Dinotefuran 0.79 (0.5)	新竹縣政府衛生局	郁香鮮花店/新竹縣關西鎮正義路99號	
105	7~8	香辛植物及其他草木本植物	香菜	亞滅培Acetamiprid 0.06 (不符使用規定)、達滅芬Dimethomorph 0.04 (不符使用規定)、達特南Dinotefuran 0.02 (不符使用規定)、福多寧Flutolanil 0.04 (不符使用規定)、施得圃Pendimethalin 0.02 (不符使用規定)	彰化縣衛生局	保証責任彰化縣溪州合作農場/彰化縣溪州鄉圳寮村陸軍路68號	
105	7~8	香辛植物及其他草木本植物	杭菊花茶	愛殺松Ethion 0.07 (不得檢出)	屏東縣政府衛生局	天起農有限公司/屏東縣鹽埔鄉永隆村永樂路55巷69號	
105	7~8	香辛植物及其他草木本植物	蟛蜞菊	菲克利Hexaconazole 0.21 (不符使用規定)	桃園市政府衛生局	正明青草店/桃園市八德區忠孝街48號	
