麻醉藥品用於癌症末期患者居家治療注意事項(104年5月6日FDA管字第1041800227A號函修正)	http://www.fda.gov.tw/TC/lawContent.aspx?id=125&chk=544F220D-939E-415A-B6CF-DFF751B0384B	05  6 2015 12:00AM	
麻醉藥品臨床使用規範	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=120&chk=442BAEE8-9EA3-4BC6-949A-8F2EAF4B35A3&mid=46&name=fdContent	11 27 2009 12:00AM	
慢性胰臟炎病人使用成癮性麻醉藥品之臨床指引(102年9月17日修正)	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=123&chk=A2A3E700-1405-4F35-80F3-A67D51A39BF1&mid=46&name=fdContent	09 17 2013 12:00AM	
管制藥品分級及品項 (105年3月25日修正)	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1100&chk=B105DF22-6BDA-473C-8DA8-AE0E84D703B3&mid=46&name=fdContent	03 25 2016 12:00AM	
管制藥品分級及品項1.行政院88年12月8日台八十八衛字第44501號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1298&chk=275D67E5-4D6F-4C0B-A106-1B6D782268ED&mid=46&name=fdContent	12  8 1999 12:00AM	
管制藥品分級及品項10.行政院95年8月8日院臺衛字第0950035450號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1307&chk=5282F4D9-B3E2-4005-BE3C-FA4BD1AEB0DE&mid=46&name=fdContent	08  8 2006 12:00AM	
管制藥品分級及品項11.行政院96年2月16日院臺衛字第0960004264號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1308&chk=89936E70-ADF0-4A03-9920-798448D088DD&mid=46&name=fdContent	02  6 2007 12:00AM	
管制藥品分級及品項12.行政院98年4月9日院臺衛字第0980014883號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1309&chk=72E23153-E118-4668-B371-8EE1E8AA1203&mid=46&name=fdContent	04  9 2009 12:00AM	
管制藥品分級及品項13.行政院99年4月2日院臺衛字第0990015872號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1310&chk=3ADEEED0-2E26-4937-917E-F53EBCC1875D&mid=46&name=fdContent	04  2 2010 12:00AM	
管制藥品分級及品項14.行政院99年7月29日院臺衛字第0990040996號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1311&chk=C717F8F8-2C3D-4DD8-9AEC-CB0D1DA28D7F&mid=46&name=fdContent	07 29 2010 12:00AM	
管制藥品分級及品項15.行政院100年1月14日院臺衛字第1000090729號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1314&chk=39206AC3-2F6E-4FA2-BE55-0B78B36C607B&mid=46&name=fdContent	01 14 2011 12:00AM	
管制藥品分級及品項16.行政院100年10月20日院臺衛字第1000053934號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1379&chk=6941B5E0-F62C-4307-89AA-7498364775AD&mid=46&name=fdContent	10 20 2011 12:00AM	
管制藥品分級及品項17.行政院101年4月6日院臺衛字第1010015893號公告	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1517&chk=C5FD7CE0-3021-42C5-B70E-AD7D64873888&mid=46&name=fdContent	04  6 2012 12:00AM	
管制藥品分級及品項18.行政院101年9月27日院臺衛字第1010058085號公告	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1518&chk=95E278F4-881E-44A4-AFD8-614AEB16E120&mid=46&name=fdContent	09 27 2012 12:00AM	
管制藥品分級及品項19.行政院102年4月18日院臺衛字第1020020634號公告	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1519&chk=C63C72BC-A3EC-4AAA-8403-D4581BE3B811&mid=46&name=fdContent	04 18 2013 12:00AM	
管制藥品分級及品項2.行政院90年3月23日台九十衛字第016828號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1299&chk=DD6ED9C0-7393-4A17-9DB1-2651CE332B9A&mid=46&name=fdContent	03 23 2001 12:00AM	
管制藥品分級及品項20.行政院102年10月21日院臺衛字第1020061685號公告	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1588&chk=28710643-6BFB-4122-B6F5-278D20F87F0E&mid=46&name=fdContent	10 21 2013 12:00AM	
管制藥品分級及品項21.行政院103年4月24日院臺衛字第1030017990號公告	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1635&chk=5C5D457E-D0FF-460C-9212-E99ACCED611C&mid=46&name=fdContent	04 24 2014 12:00AM	
管制藥品分級及品項22.行政院103年10月6日院臺衛字第1030056398號公告	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1692&chk=1AC690EC-3F52-47C2-9886-059EA68499CF&mid=46&name=fdContent	10  6 2014 12:00AM	
管制藥品分級及品項23.行政院104年3月26日院臺衛字第1040014011號公告	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1726&chk=1BC39DB3-A7CA-420C-AD85-966087773DC8&mid=46&name=fdContent	03 26 2015 12:00AM	
管制藥品分級及品項24.行政院104年10月7日院臺衛字第1040052649號公告	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1771&chk=E989CA62-2269-4893-B05F-C8C585C6E53D&mid=46&name=fdContent	10  7 2015 12:00AM	
管制藥品分級及品項25.行政院105年3月25日院臺衛字第1050012466號公告	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=2826&chk=A6070428-ECE3-487D-9CEA-604CC0CEF50E&mid=46&name=fdContent	03 25 2016 12:00AM	
管制藥品分級及品項3.行政院90年7月3日台九十衛字第039083號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1300&chk=1D81047C-11B1-436D-A2F3-E20E89DD2BAC&mid=46&name=fdContent	07  3 2001 12:00AM	
管制藥品分級及品項4.行政院91年2月8日院臺衛字第0910005385號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1301&chk=DAFEADEF-E7D3-48A4-B1EC-D86BB356BA2B&mid=46&name=fdContent	02  8 2002 12:00AM	
管制藥品分級及品項5.行政院92年6月19日院臺衛字第0920033059號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1302&chk=7C8BD242-C31A-42ED-986B-10016DFDC271&mid=46&name=fdContent	06 19 2003 12:00AM	
管制藥品分級及品項6.行政院93年3月8日院臺衛字第0930010412號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1303&chk=BDF5714B-ECA1-45F9-84E7-FE2B0EE3BEE5&mid=46&name=fdContent	03  8 2004 12:00AM	
管制藥品分級及品項7.行政院93年5月10日院臺衛字第0930020509號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1304&chk=5788C587-6558-460A-9E2C-3A9035131CB3&mid=46&name=fdContent	05 10 2004 12:00AM	
管制藥品分級及品項8.行政院94年1月31日院臺衛字第0940002265號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1305&chk=FB35AA0E-5B66-46D9-8C8B-9E7348635B3D&mid=46&name=fdContent	01 31 2005 12:00AM	
管制藥品分級及品項9.行政院94年8月4日院臺衛字第0940032867號公告影本	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1306&chk=270DF638-FB43-403F-A157-CE98A32C0F70&mid=46&name=fdContent	08  4 2005 12:00AM	
管制藥品使用執照與登記證核發及管理辦法	http://www.fda.gov.tw/TC/lawContent.aspx?id=1383&chk=D73AE3EA-187E-4EBB-9A62-8A9444B08B3A	11 22 2011 12:00AM	
管制藥品相關法規(104年4月版)	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1734&chk=13C139EA-9FA6-4B96-B157-67F261E8FAE8&mid=46&name=fdContent	04 10 2015 12:00AM	
管制藥品專用處方箋格式說明	http://www.fda.gov.tw/TC/lawContent.aspx?id=119&chk=AC8FADC3-4AC0-4975-8F89-F7EB773A3241	05  1 2000 12:00AM	
管制藥品管理條例 第11條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1259&chk=B5AE50E8-5C5C-4A61-AD5D-763B612BEA7F	04 29 2000 12:00AM	
管制藥品管理條例 第14條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1262&chk=A3945CF6-D6AF-4C16-81BE-9124AC83DC66	08 10 2009 12:00AM	
管制藥品管理條例 第16條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1264&chk=F6160261-BC8B-4EA3-B836-9FDA8BB2CA7A	10 15 2003 12:00AM	
管制藥品管理條例 第19條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1267&chk=88B92AC9-90C5-4D95-8194-EE203A018789	04 20 2009 12:00AM	
管制藥品管理條例 第20條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1268&chk=F9ED4CA3-0AB4-4710-8BD5-775AF5D8AF59	01 19 2005 12:00AM	
管制藥品管理條例 第21條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1269&chk=86824408-E2D7-47D6-B6AA-B231208F7E11	10 15 2003 12:00AM	
管制藥品管理條例 第22條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1270&chk=5771DD9E-9938-48A3-8669-0E13E5002E97	09 13 2007 12:00AM	
管制藥品管理條例 第24條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1272&chk=8399AC8D-8538-438B-93B9-0511073E84BE	01  7 2011 12:00AM	
管制藥品管理條例 第25條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1273&chk=0C5F5AF7-DC0D-4783-84D0-67E0CADE144D	02  6 2003 12:00AM	
管制藥品管理條例 第26條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1274&chk=42FA9B3F-1502-42CD-A60B-72EFE65502B2	09 28 2009 12:00AM	
管制藥品管理條例 第27條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1275&chk=3F931E53-0930-42ED-B959-A29B55A63CC1	07  9 2007 12:00AM	
管制藥品管理條例 第28條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1276&chk=682AAA03-CB0E-4926-A125-33FD4853874D	12 29 2009 12:00AM	
管制藥品管理條例 第29條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1277&chk=A71F8B68-8326-471D-9F55-1253BD8DDC1C	01 19 2005 12:00AM	
管制藥品管理條例 第30條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1278&chk=BABB5B22-A674-4DBF-A37A-B7F0D318A365	09 14 2009 12:00AM	
管制藥品管理條例 第31條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1279&chk=812A1C6C-1AD1-43AF-91DF-CCDE7D016524	12 25 2009 12:00AM	
管制藥品管理條例 第34條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1282&chk=9DE27DD4-C895-4A4B-9B19-B226BA09490E	04  7 2008 12:00AM	
管制藥品管理條例 第42條函釋 	http://www.fda.gov.tw/TC/lawContent.aspx?id=1290&chk=EF6E42A0-A528-4445-A1AF-76859091A5C1	03 15 2010 12:00AM	
管制藥品管理條例 第6條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1254&chk=9F57507F-5CCC-4822-831C-358205551DB2	05 24 2010 12:00AM	
管制藥品管理條例 第7條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1255&chk=78E2048C-D377-44EB-9FC2-D2F98C02AA68	06 14 2006 12:00AM	
管制藥品管理條例 第8條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1256&chk=E8E539FA-7634-4D22-9C14-4CABCCC4F578	05  1 2000 12:00AM	
管制藥品管理條例 第9條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1257&chk=1ECCDAF5-87B8-4C59-8E2D-38D26D84503A	01 22 2009 12:00AM	
管制藥品管理條例(100年1月26日修正)	http://www.fda.gov.tw/TC/lawContent.aspx?id=1098&chk=660CB50B-386F-4554-93A5-701085779E43	01 26 2011 12:00AM	
管制藥品管理條例施行細則(101年6月20日修正)	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1099&chk=B997B4F9-123D-4D02-AF7F-D0AFB4B7614F&mid=46&name=fdContent	06 20 2012 12:00AM	
管制藥品管理條例第1條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1247&chk=775811AA-2F80-481E-A731-3727DD35F50B	03 12 2009 12:00AM	
管制藥品管理條例第3條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1249&chk=1EA51F2A-B50B-47D8-865C-2F8E08ABEA61	02  6 2003 12:00AM	
管制藥品管理條例第4條函釋	http://www.fda.gov.tw/TC/lawContent.aspx?id=1252&chk=077DBB14-3809-42AD-ACCA-B1057CA86C4F	04 22 2008 12:00AM	
管制藥品管理條例暨其施行細則及罰則條文對照表	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1126&chk=D46BFD30-324B-4C54-BB9D-62837CFC7D58&mid=46&name=fdContent	06 20 2012 12:00AM	
管制藥品濫用通報及獎勵辦法	http://law.moj.gov.tw/Law/LawSearchResult.aspx?p=A&t=A1A2E1F1&k1=%E7%AE%A1%E5%88%B6%E8%97%A5%E5%93%8	06  3 2010 12:00AM	
管理藥品管理條例相關法規修正-衛生福利部102年11月8日部授食字第1021850245號發布令	http://www.fda.gov.tw/TC/lawContent.aspx?id=1594&chk=FAB6200A-D10B-43EA-9D1F-0793497B91B7	11 11 2013 12:00AM	
衛生福利部管制藥品審議委員會設置要點	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1250&chk=7A4BFA78-A784-476B-88DB-A2145AF74DF2&mid=46&name=fdContent	07 23 2013 12:00AM	
癌症疼痛治療處方手冊	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=92&chk=8166DCD6-267D-4B12-92E6-6C3366507C80&mid=46&name=fdContent	07  1 1989 12:00AM	
醫師為非癌症慢性頑固性疼痛病人長期處方成癮性麻醉藥品注意事項（衛生福利部食品藥物管理署104年5月6日FDA管字第1041800227A號函修正）	http://www.fda.gov.tw/TC/lawContent.aspx?id=121&chk=152B2C59-76ED-44B1-A450-A059A145FB63	05  6 2015 12:00AM	
