0920006116	益富益力康	NUTRI-AID	2003-05-14	2018-05-13	益富實業股份有限公司	2883-7300	台北市承德路四段281號9樓	粉劑	800.00000公克;3.00000公斤;1.00000公斤;22.00000公克;56.00000公克;44.00000公克;67.00000公克	WHEY PROTEIN;CANOLA FAT POWDER;MALTODEXTRIN;FIBRIM;CALCIUM;PHOSPHORUS;MAGNESIUM;ZINC;COPPER;IRON;MANGANESE;IODIDE;SODIUM;POTASSIUM;CHLORIDE;CHROMIUM;MOLYBDENUM;SELENIUM;VITAMIN A;VITAMIN D;VITAMIN E;VITAMIN K;VITAMIN C;VITAMIN B1;VITAMIN B2;VITAMIN B6;VITAMIN B12;NIACIN;PANTOTHENIC ACID;FOLIC ACID;BIOTINE;CLOLINE	台灣	DHD09200079672	
083041624	偉力健體重控制配方（草莓）	MILEIN WEIGHT CARE (STRAWBERRY)	1994-07-21	2016-07-20	三多士股份有限公司	02-27080888	台北巿大安區四維路208巷3-1號1樓	粉劑	30.00000公克;450.00000公克	TRICALCIUM PHOSPHATE;FRUCTOSE;SUCROSE;GUAR GUM;VITAMIN/MINERAL PREMIX;DEXTROSE;LECITHIN;PEANUT OIL;SODIUM CHLORIDE;DISODIUM PHOSPHATE;COMPLETE MILK PROTEIN;NATURAL COLOR;MAGNESIUM HYDROXYCARBONATE;POTASSIUM PHOSPHATE, TRIBASIC;L-CARNITINE;FLAVOUR (NATURE IDENTICAL);ASPARTAME	荷蘭	DHD09000244316	
083041625	偉力健體重控制配方(香草)	MILEIN WEIGHT CARE(VANILLA)	1994-07-21	2016-07-20	三多士股份有限公司	02-27080888	台北巿大安區四維路208巷3-1號1樓	粉劑	450.00000公克;30.00000公克	COMPLETE MILK PROTEIN;LECITHIN;PEANUT OIL;SODIUM CHLORIDE;DEXTROSE;GUAR GUM;SUCROSE;VITAMIN/MINERAL PREMIX;TRICALCIUM PHOSPHATE;FRUCTOSE;MAGNESIUM HYDROXYCARBONATE;POTASSIUM PHOSPHATE, TRIBASIC;DISODIUM PHOSPHATE;L-CARNITINE;FLAVOUR (NATURE IDENTICAL);ASPARTAME	荷蘭	DHD09000244305	
008245894	三多低蛋白配方	SENTOSA LPF LOW PROTEIN FORMULA	1993-06-25	2017-06-24	三多士股份有限公司	02-27080888	台北巿大安區四維路208巷3-1號1樓	粉劑	400.00000公克;50.00000公克;800.00000公克	FRUCTOSE;WHEY PROTEIN CONCENTRATE;OLEIC SUNFLOWER OIL;PALM OIL;CORN OIL;VANILLA FLAVOR;PHENYLALANINE;L-METHIONINE;L-ISOLEUCINE;DEXTRINE MALTOSE;VEGETABLE FIBER	比利時	DHD09100061752	
000811464	三多高熱能膳療粉末油脂	SENTOSA HI-CALORIE DIETETIC OIL POWDER	1989-07-17	2016-07-16	三多士股份有限公司	02-27080888	台北巿大安區四維路208巷3-1號1樓	粉劑	300.00000公克;10.00000公克	GLYCERYL MONOSTEARATE;SUCROSE;SOYBEAN OIL;MEDIUM CHAIN TRIGLYCERIDES;SODIUM CASEINATE;MALTODEXTRIN	比利時	DHD09000311448	
1005024900	三多補体康®均衡配方	SENTOSA PROTICOME COMPLETE NUTRITION FORMULA	2011-09-30	2016-09-30	三多士股份有限公司	02-27080888	台北巿大安區四維路208巷3-1號1樓	粉劑	1035.00000公克;865.00000公克;575.00000公克;23.00000公克;46.00000公克;69.00000公克;3000.00000公克	麥芽糊精;芥花油粉;乳清蛋白濃縮物;ISOLATED SOY PROTEIN SUPRO 1610, IDENTITY;葵花油;難消化性麥芽糊精;菊苣纖維;果糖;MCT OIL;果寡糖;L-麩醯胺酸;碳酸鈣;氯化鉀;香草香料;檸檬酸鈉;關華豆膠;重酒石酸膽鹼;氧化鎂;卵磷脂;檸檬酸鉀;SODIUM METAPHOSPHATE;L-肉酸;牛磺酸;蔗糖素;維生素D3;維生素K1;MINERAL PREMIX;磷酸氫鈣;碳酸鈣;氧化鎂;焦磷酸鐵;氧化鋅;硫酸錳;硫酸銅;三氯化鉻;SODIUM MOLYBDATE;碘化鉀;SODIUM SELENATE;VITAMIN PREMIX;維生素 C;維生素E;菸鹼醯胺;維生素A;本多酸鈣;維生素B6;維生素D3;維生素B1;維生素B2;葉酸;生物素;維生素B12	台灣	DHD0A050249003	
000933111	三多均衡配方（含膳食纖維）	SENTOSA CBF COMPLETE BALANCED FORMULA（WITH DIETARY FIBER）	1991-01-29	2017-01-28	三多士股份有限公司	02-27080888	台北巿大安區四維路208巷3-1號1樓	粉劑	460.00000公克;1840.00000公克;57.50000公克;46.00000公克;69.00000公克;920.00000公克	SOY PROTEIN;ARTIFICIAL VANILLA FLAVOR;MCT OIL;CORN OIL;VITAMINS/MINERALS;CORN SYRUP SOLIDS;DIETARY FIBER;SODIUM CASEINATE;CALCIUM CASEINATE;SUCROSE	比利時	DHD09000798681	
000703256	三多奶蛋白-S P93	SENTOSA MILK PROTEIN-S P93	1987-12-10	2016-12-09	三多士股份有限公司	02-27080888	台北巿大安區四維路208巷3-1號1樓	粉劑	10.00000公克;20.00000公斤;250.00000公克;500.00000公克;700.00000公克;1000.00000公克;5.00000公克	MILK PROTEIN;VITAMIN/MINERAL PREMIX;VITAMIN A ACETATE;VITAMIN D3;VITAMIN E;VITAMIN K1;VITAMIN C ( ASCORBIC ACID );VITAMIN B1;VITAMIN B2;VITAMIN B6;VITAMIN B12;NICOTINAMIDE;FOLIC ACID;CALCIUM D-PANTOTHENATE;BIOTIN;FERRIC PHOSPHATE;POTASSIUM IODIDE;ZINC OXIDE;MANGANESE SULPHATE	荷蘭	DHD09000546402	
0990051719	培特康均衡配方營養品	PAT-HEALTHY	2010-11-16	2015-11-16	凡事寧實業有限公司	05-2387818	嘉義市西區北社尾路293-55號				台灣	DHD09900517193	
1025004915	培特康優纖均膳配方糖尿病適用	PAT-HEALTHY DM	2014-02-05	2018-05-17	凡事寧實業有限公司	05-2387818	嘉義市西區北社尾路293-55號				台灣	DHD0A250049153	
1005016123	愛基高纖高氮均衡配方營養素	THE HEALTHING H-FI H-PRO	2011-07-08	2016-07-08	奕瑪國際行銷股份有限公司	02-66251168	新北市新莊區五權一路9號7樓之3	粉劑	400.00000公克;900.00000公克;1000.00000公克;1.00000公斤;3.00000公斤;48.00000公克;60.00000公克;72.00000公克	麥芽糊精;芥花油粉;大豆油;MCT OIL;SOY PROTEIN ISOLATE;乳清蛋白;SODIUM CASEINATE;OAT FIBER;糊精纖維(DEXTRIN FIBER);菊苣纖維;關華豆膠;天然香料;磷酸鈣;碳酸鈣;氯化鉀;氧化鎂;酵母鉬;碘化鉀;葡萄糖酸鋅;三氯化鉻;焦磷酸鐵;SODIUM SELENATE;葡萄糖酸錳;葡萄糖酸銅;重酒石酸膽鹼;維生素A;維生素B1;維生素B2;菸鹼醯胺;葉酸;維生素B6;維生素B12;維生素 C;維生素 D3;維生素E;維生素K1;生物素;本多酸鈣;蔗糖素	台灣	DHD0A050161232	
1036024727	紅RED’S愛基均衡配方營養素	RED’S HEALTHING COMPLETE NUTRITION	2014-10-20	2019-10-20	奕瑪國際行銷股份有限公司	02-66251168	新北市新莊區五權一路9號7樓之3	粉劑	1000.00000公克;900.00000公克;400.00000公克;3.00000公斤;1.00000公斤;67.00000公克;56.00000公克;45.00000公克;28.00000公克;23.00000公克		台灣	DHD0A360247270	
0980406397	補體素穩定配方	PROTISON DF	2009-12-10	2019-12-08	思耐得生技股份有限公司	02-2700-6001	台北市大安區仁愛路三段30號10樓	粉劑	900.00000公克;450.00000公克;27.00000公克;400.00000公克;700.00000公克	INSTANT WHEY PROTEIN;INSTANT SKIM MILK POWDER;CALCIUM CASEINATE;MALTODEXTRIN;INULIN;INDIGESTIBLE MALTDEXTRIN;CARRAGEENAN;VEGETABLE OIL POWDER;FRUCTOSE CRYSTALLINE;CALCIUM PHOSPHATE TRIBASIC;SODIUM CITRATE;POTASSIUM CARBONATE;CALCIUM CARBONATE;MAGNESIUM OXIDE;CHROMIUM CHLORIDE;SODIUM SELENATE;ZINC SULFATE;POTASSIUM CHLORIDE;FERRIC PYROPHOSPHATE;MANGANESE SULFATE;COPPER SULFATE;POTASSIUM IODIDE;CORN SYRUP SOLIDS;CHOLINE BITARTRATE;VANILLIN;ASCORBIC ACID;DL α-TOCOPHERYL ACETATE;NICOTINAMIDE;VITAMIN A (DRY FORM);CALCIUM PANTOTHENATE;VITAMIN D3;PYRIDOXINE HYDROCHLORIDE;VITAMIN B12;THIAMINE NITRATE;VITAMIN K1;RIBOFLAVIN;FOLIC ACID;BIOTIN;RED GRAPE SEED EXTRACT;CITRIC ACID;TAURINE	紐西蘭	DHD09804063973	
0980404534	補體素90	PROTISON90	2009-06-17	2019-06-17	思耐得生技股份有限公司	02-2700-6001	台北市大安區仁愛路三段30號10樓	粉劑	225.00000公克	CONCENTRATED MILKPROTEIN;SOY LECITHIN	荷蘭	DHD09804045342	
0970405822	立得康A+糖尿病適用配方食品	GLUCOM	2008-07-17	2018-07-17	思耐得生技股份有限公司	02-2700-6001	台北市大安區仁愛路三段30號10樓	粉劑	900.00000公克;27.00000公克;700.00000公克	INSTANT WHEY PROTEIN CONCENTRATE;INSTANT SKIM MILK POWDER;CALCIUM CASEINATE;MALTODEXTRIN;INULIN;RESISTANT STARCH;CARRAGEENAN GUM;VEGETABLE OIL;FRUCTOSE CRESTALLINE;TRICALCIUM PHOSPHATE;TRISODIUM CITRATE DIHYDRATE;POTASSIUM CARBONATE;CALCIUM CARBONATE;MAGNESIUM OXIDE;CHROMIC CHLORIDE;SODIUM SELENITE;ZINC SULPHATE MONOHYDRATE;POTASSIUM CHLORIDE;FERRIC PYROPHOSPHATE;MANGANESE SULPHATE MONOHYDRATE;COPPER SULPHATE ANHYDROUS;POTASSIUM IODIDE;CORN SYRUP SOLIDS;CHOLINE BITARTRATE;VANILLA FLAVOUR;ASCORBIC ACID;VITAMIN E ACETATE;NIACINAMIDE;VITAMIN A PALMITATE;CALCIUM D-PANTOTHENATE;VITAMIN D3;PYRIDOXINE HYDROCHLORIDE;VITAMIN B12;THIAMINE MONONITRATE;VITAMIN K1;RIBOFLAVIN;FOLIC ACID;D-BIOTIN;RED GRAPE SEED EXTRACT;CITRIC ACID;L-TAURINE	紐西蘭	DHD09704058220	
0970406027	補體素香草	PROTISON	2008-07-29	2018-07-29	思耐得生技股份有限公司	02-2700-6001	台北市大安區仁愛路三段30號10樓	粉劑	750.00000公克;350.00000公克;20.00000公克	MILK PROTEIN CONCENTRATE;SUGAR;GLUCOSE SYRUP SOLIDS;VANILLA FLAVOR;CHOLINE BITARTRATE;SODIUM FEROUS CITRATE;COPPER GLUCONATE;ZINC SULPHATE;MANGANESE SULPHATE;SODIUM MOLYBDATE;CHROMIC CHLORIDE;SODIUM SELENITE;POTASSIUM IODIDE;ASCORBIC ACID;DL-ALPHA TOCOPHERYL ACETATE , 50%;NIACINAMIDE;VIT A (RETINYL ACETATE);CYANOCOBALAMIN;CALCIUM PANTOTHENATE;PYRIDOXINE HYDROCHLORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;PHYTOMENADIONE;FOLIC ACID;BIOTIN	紐西蘭	DHD09704060271	
1015041931	金補體素植醇均衡營養配方		2013-02-26	2018-02-26	思耐得生技股份有限公司	02-2700-6001	台北市大安區仁愛路三段30號10樓	粉劑	780.00000公克;900.00000公克;58.00000公克;35.00000公克;23.00000公克		台灣	DHD0A150419313	
1015041930	固元素醇纖均衡營養配方		2013-02-25	2018-02-25	思耐得生技股份有限公司	02-2700-6001	台北市大安區仁愛路三段30號10樓	粉劑	1350.00000公克;900.00000公克;1800.00000公克;58.00000公克;35.00000公克;23.00000公克	麥芽糊精;CANOLA OIL;大豆油;非基因改造黃豆;果糖;SODIUM CASEINATE;難消化性麥芽糊精;燕麥;大豆蛋白粉;SOY FIBER;卵磷脂;碳酸鈣;食鹽;菊糖;PHYTOSTEROL;OAT FIBER;重酒石酸膽鹼;磷酸鎂;GRAPE SEED EXTRACT;維生素C;BETA-GLUCAN;香料;鉻酵母;氯化鉀;葡萄糖酸鋅;蔓越莓萃取物;葡萄糖酸錳;焦磷酸鐵;磷酸鈣;硒酵母;維生素E;鉬酵母;菸鹼醯胺;本多酸鈣;維生素D3;維生素A;葡萄糖酸銅;維生素B12;維生素B6;維生素B1;維生素B2;維生素K1 5%;葉酸;β-胡蘿蔔素;碘化鉀;生物素	台灣	DHD0A150419302	
0960401456	補體素優纖	Protison CB MF	2007-02-27	2017-02-27	思耐得生技股份有限公司	02-2700-6001	台北市大安區仁愛路三段30號10樓	粉劑	816.00000公克	GLUCOSE SYRUP;CALCIUM CASEINATE;VEGETABLE OIL CONCENTRATE;PALM OIL;COCONUT OIL;RAPESEED HARDENED OIL;SUNFLOWER OIL;DIETARY FIBER;SOY FIBER;INULIN;MALTODEXTRIN;ACACIA GUM;OLIGOFRUCTOSE (DRY BASIS);CELLULOSE;SUCROSE;TRIPOTASSIUM CITRATE;VANILLA FLAVOR;TRI-SODIUM CITRATE;SODIUM CHLORIDE;MAGNESIUM HYDROGEN PHOSPHATE 3 AQ;SOY LECITHIN;DIPOTASSIUM HYDROGEN PHOSPHATE;MAGNESIUM CHLORIDE;CHOLINE CHLORIDE;CALCIUM CARBONATE;SOY LECITHIN;TRICALCIUM PHOSPHATE;SODIUM L-ASCORBATE;FERROUS SULPHATE;L-ASCORBIC ACID;ZINC SULPHATE;TRI-MAGNESIUM DI-CITRATE;DL-ALPHA-TOCOPHERYL ACETATE;MANGANESE SULPHATE;NIACINAMIDE;D-BIOTIN;CUPRIC SULPHATE 5AQ;CALCIUM D-PANTOTHENATE;FOLIC ACID;DL-ALPHA-TOCOPHEROL;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;RETINYL PALMITATE;RIBOFLAVIN;CYANOCOBALAMIN;CHOLECALCIFEROL;CHLORIDE;SODIUM MOLYBDATE;POTASSIUM IODIDE;SODIUM SELENITE;PHYTOMENADIONE	德國	DHD09604014560	
1026012775	倍速癌症專用配方熱帶水果口味	SUPPORTAN DRINK TROPICAL FRUITS	2014-05-28	2019-05-28	台灣費森尤斯卡比股份有限公司	02-27551996	台北市大安區仁愛路3段30號5樓、32號5樓	液劑	200.00000毫升		德國	DHD0A260127750	
0980404168	寶瀛康素高纖配方	BAOWIN KEALTH HIGH FIBER FORMULA	2009-05-21	2019-05-21	寶瀛國際有限公司	02-85124950	新北市新莊區五權一路11號8樓之3	粉劑	1.80000公斤;56.00000公克;450.00000公克;23.00000公克;28.00000公克;68.00000公克;850.00000公克;1.80000公斤	SODIUM CASEINATE;GLUTAMINE;WHEY PROTEIN CONCENTRATE;VEGETABLE OIL CONCENTRATE;INULIN;MALTODEXTRIN;VITAMIN PREMIX MEDICAL NUTRITIONALS;FLAVOUR,VANILLA;CALCIUM CITRATE;MILK CALCIUM;MALTODEXTRIN;POTASSIUM CHLORIDE;OAT BRAN POWDER;MAGNESIUM CARBONATE;SODIUM ASCORBATE;VITAMIN A;SODIUM FERROCYANIDE;COPPER SULFATE;POTASSIUM IODINE;MANGANESE GLUCONATE;VITAMIN B1;VITAMIN B2;VITAMIN B6;NIACINAMIDE;VITAMIN D3;FOLIC ACID;CALCIUM PANTHONATE;VITAMIN E;ZINC SULFATE;B-CAROTENE;VITAMIN B12;CHOLINE CHLORIDE;BIOTIN;VITAMIN K1;VEGETABLES EXTRACT;VEGETABLES EXTRACT;TAURINE;MOLYBDENUM YEAST;CHROMIUM YEAST;SELENIUM YEAST;OLIGOSACCHARIDE	台灣	DHD09804041680	
0990066870	寶瀛康素康素PLUS 均衡營養品	BAOWIN KEALTH SUSTEN PLUS	2014-02-05	2016-02-23	寶瀛國際有限公司	02-85124950	新北市新莊區五權一路11號8樓之3				台灣	DHD09900668708	
1026004353	寶灜康素優膳配方均衡營養食品		2013-12-17	2018-12-17	寶瀛國際有限公司	02-85124950	新北市新莊區五權一路11號8樓之3				台灣	DHD0A260043531	
0980404178	益恩力	NEO-MUNE	2009-12-18	2019-12-17	台灣大塚製藥股份有限公司	5616195	台北市錦州街４巷１號	粉劑	400.00000公克;60.00000公克;30.00000公克	DEXTRIN;SODIUM CASEINATE;MCT OIL;FISH OIL;CORN OIL;EMULSIFIER;FRUCTOSE;POLYDEXTROSE;COPPER SULFATE.5H2O;ZINC SULFATE.7H2O;MANGANESE SULFATE.H2O;POTASSIUM ACETATE;SODIUM FERROUS  CITRATE;CALCIUM CHLORIDE.2H2O;CALCIUM CARBONATE;POTASSIUM CHLORIDE;POTASSIUM IODIDE;CALCIUM PHOSPHATE, DIBASIC;MAGNESIUM OXIDE;ARGININE;GLUTAMINE;TAURINE;CARNITINE;RETINYL PALMITATE;THIAMINE HCL;RIBOFLAVIN;CALCIUM PANTOTHENATE;PYRIDOXINE HCL;CYANOCOBALAMIN;SODIUM ASCORBATE;CHOLECALCIFEROL;TOCOPHERYL ACETATE;PHYTONADIONE;NICOTINIC ACID;FOLIC ACID;BIOTIN;CHOLINE BITARTRATE;BETA CAROTENE;VANILLA FLAVOUR;OMEGA 3;CITRIC ACID, ANHYDROUS;CHROMIUM;SELENIUM;MOLYBDENUM	泰國	DHD09804041782	
