衛評餐服字第008號	臺北市	餐飲服務業	豐隆大飯店股份有限公司台北君悅大飯店雲錦中餐廳(YUN JIN)	郭令明	110 信義區 松壽路2號	02-27201200	展延(有效)	2016-04-08	260餐食份/日	李O鎮	食品衛生管理(專責)人員 李O鎮執行副總主廚 陳O烽雲錦中餐廳經理 洪O棟					中華民國99年4月9日署授食字第0991301127號函公告發布中華民國101年5月8日食研檢字第1010002091號函申請展延中華民國103年6月24日食研檢字第1030003026號函申請展延	
衛評餐服字第009號	新北市	餐飲服務業	衛生福利部樂生療養院供膳場所	賴慧貞	242 新莊區 中正路794號及桃園縣龜山鄉萬壽路1段50巷2號	02-82006600	展延(有效)	2016-04-08	4,500餐食份/日	張O嘉	衛生管理專責人員 張O嘉樂生營養師組長 蘇O華樂生營養師 蔡O禎鼎正公司經理 游O足鼎正公司營養師 劉O芬	鼎正有限公司	陳再昌	新北市板橋市幸福路60巷4-2號	02-29021316	中華民國99年4月9日署授食字第0990014531號函公告發布中華民國103年9月11日食研技字第1030004595號函申請展延	
衛評餐服字第010號	臺南市	餐飲服務業	行政院衛生署嘉南療養院供膳場所	邱獻章	717 仁德區 中山路870巷80號	06-279-5019	廢止	2012-04-08	1,000餐食份/日	蔡O真	院方營養師-盧O琪生產組組長-王O華衛生管理人員(營養師)-蔡O真	鼎正有限公司	陳再昌	台北縣板橋市幸福路60巷4-2號	02-29021316	中華民國99年4月9日署授食字第0990016592號公告發布	
衛評餐服字第011號	嘉義縣	餐飲服務業	台中榮民總醫院灣橋分院供膳場所	林耘德	604 竹崎鄉 灣橋村石麻園38號	05-279-1072	廢止	2012-04-27	1,500餐食份/日	羅O娟	營養師-陳O玲營養員-賴O宏衛生管理人員(營養師)-羅O娟	鼎正有限公司	陳再昌	台北縣板橋市幸福路60巷4-2號	02-29021316	中華民國99年4月28日署授食字第0991301181號公告通過中華民國100年2月25日 嘉衛藥食字第1000004467號函變更醫院名稱及負責人	
衛評餐服字第012號	屏東縣	餐飲服務業	高雄榮民總醫院屏東分院供膳場所	李元彬	912 內埔鄉 龍泉村昭勝路安平一巷1號	08-7704115	展延(有效)	2016-04-27	2700餐食份/日	陳O分	會計 方O嘉軒負責人 莊O中營養師 陳O美衛生管理專責人員 陳O分	嘉軒美食有限公司	莊文中	屏東縣麟洛鄉麟趾村中華路91號1樓	08-7707147	中華民國99年4月28日署授食字第0990016591號公告發布 中華民國100年1月24日屏衛食字第1000001875號函變更廠商名稱、負責人名稱及HACCP小組成員中華民國101年2月23日署授食字第1010011923號函申請展延中華民國103年FDA食字第1030047441號函申請展延	
衛評餐服字第015號	彰化縣	餐飲服務業	秀傳醫療社團法人秀傳紀念醫院供膳場所	黃明和	500 彰化市 南瑤里中山路一段542號	04-7256166#85601	廢止	2012-07-18	2000 個/日	吳O茹	營養師-施O霞營養科主任-張O秀衛生管理人員-吳O茹	高松食品股份有限公司	黃宏威	嘉義縣民雄鄉福樂村成功五街9號			
衛評餐服字第016號	臺北市	餐飲服務業	基督復臨安息日會醫療財團法人臺安醫院供膳場所	黃暉庭	105 松山區 八德路二段424號	02-27718151#2751	展延(有效)	2016-06-23	800 個/日	陳O仲	營養課課長 林O姬 臨床組長 李O瑞 治療飲食廚師 李O朗衛生管理專責人員  陳O仲					中華民國99年6月24日署授食字第0990030488號函公告中華民國103年8月6日食研技字第1030003884號函申請展延	
衛評餐服字第017號	苗栗縣	餐飲服務業	衛生福利部苗栗醫院供膳場所	施國正	360 苗栗市 為公路747號	037-261920#6102	展延(有效)	2016-06-23	1000 個/日	彭O渂	衛生福利部苗栗醫院營養師暨衛生管理人員 彭O?衛生福利部苗栗醫院營養師 陳O帆衛生福利部苗栗醫院餐廳承包商營養師 李O穎	鼎正有限公司	陳再昌	台北縣板橋市幸福路60巷4-2號	02-29021316	中華民國99年6月24日署授食字第0990031020號函公布中華民國101年6月28日食研檢字第1010003013號函申請展延中華民國103年8月28日食研技字第1030004328號函申請展延	
衛評餐服字第056號	新竹市	餐飲服務業	行政院衛生署新竹醫院供膳場所	陳文鍾	300 北區金華里 經國路1段442巷25號	03-5326151	廢止	2012-12-28	1000 餐食份/日	傅O梅	營養科主任 黃O惠營養師 黃O俐營養師暨衛管人員 傅O梅					中華民國99年12月29日署授食字第0990080709號函公告通過	
衛評餐服字第059號	臺北市	餐飲服務業	臺北市立聯合醫院陽明院區供膳場所	楊文理	111 士林區 雨聲街105號	02-28389138	廢止	2013-01-24	2000 餐食份/日	李O蓮	營養科主任 饒O娟營養師暨食品衛生管理(專責)人員 李O蓮營養師 黃O芬技術士 蘇O					100.01.25 套印	
衛評餐服字第063號	宜蘭縣	餐飲服務業	鳳凰酒店股份有限公司(長榮鳳凰酒店(礁溪)餐飲部桂冠自助餐廳供膳場所)	陳正曜	262 礁溪鄉 玉石村12鄰健康路77號	03-9109988	廢止	2013-01-24	1000 餐食份/日	郭O然	餐務領班 游駿玉西餐副主廚 李O縣副主任 王O忠餐務總領班暨食品衛生管理(專責)人員 郭O然					100.01.25 套印	
衛評餐服字第078號	臺中市	餐飲服務業	長榮國際股份有限公司台中分公司(長榮桂冠酒店(台中)咖啡廳供膳場所)	張明哲	40759 西屯區 台灣大道2段666號	04-23139988	展延(有效)	2015-06-06	400 餐食份/日	才O	食品衛生管理(專責)人員暨餐飲部行政副主廚 才O餐飲部主廚 黃O榮咖啡廳副主廚 劉O安						
衛評餐服字第079號	臺中市	餐飲服務業	長榮國際股份有限公司台中分公司(冠品鐵板燒)	張明哲	40759 西屯區 台灣大道2段666號	04-2313-9988	展延(有效)	2015-06-14	100 餐食份/日	才O	餐飲部主廚 黃O榮餐飲部主廚暨食品衛生管理(專責)人員 才O冠品鐵板燒主廚 白O平						
衛評餐服字第085號	臺中市	餐飲服務業	長榮國際股份有限公司台中分公司(長園廳)	張明哲	40759 西屯區 台灣大道2段666號	04-2313-9988	展延(有效)	2015-09-04	352 餐食份/日	才O	食品衛生管理(專責)人員暨餐飲部行政副主廚 才O餐飲部主廚 黃O榮長園廳副主廚 吳O明長園廳副主廚 王O敏						
衛評餐服字第064號	宜蘭縣	餐飲服務業	鳳凰酒店股份有限公司(長榮鳳凰酒店(礁溪)餐飲部宴會廳供膳場所)	陳正曜	262 礁溪鄉 玉石村12鄰健康路77號	03-9109988	廢止	2013-01-24	1000 餐食份/日	郭O然	中餐主廚 徐O財副主任 王O忠餐務總領班暨食品衛生管理(專責)人員 郭O然					100.01.25 套印	
衛評餐服字第043號	臺中市	餐飲服務業	衛生福利部台中醫院供膳場所	李孟智	40252 南區 三民路一段199號	04-22294411	展延(有效)	2016-12-13	3000 餐食份/日	蔡O凡	食品衛生管理人員 蔡O凡營養師 盧O詩主廚 吳O庸營養師 邱O岑營養師 陳O玲					中華民國99年12月14日署授食字第0990075165號公告通過中華民國100年11月11日中市衛食藥字第1000059285號變更負責人及小組成員中華民國103年6月4日中市衛食藥字第1030062545號HACCP小組人員變更中華民國103年8月12日中市衛食藥字第1030087224號變更廠商名稱	
衛評餐服字第077號	臺北市	餐飲服務業	豐隆大飯店股份有限公司(台北君悅飯店凱菲屋供膳場所)	郭令明	110 信義區 松壽路2號	02-27201234#3350	展延(有效)	2015-05-09	900 餐食份/日	李O鎮	食品衛生管理(專責)人員暨餐飲部協理 李O鎮執行副總主廚 陳O烽凱菲屋主廚 陳O竹凱菲屋經理 曾O昌						
衛評餐服字第080號	臺北市	餐飲服務業	臺北市私立光仁國民小學廚房	龍玉琴	10874 萬華區 萬大路423巷15號	02-23034552轉111	展延(有效)	2015-06-20	2,000 餐食份/日	卓O欣	食品衛生管理(專責)人員暨營養師 卓O欣行政經理 陳O英主廚 樓O貞	上林餐飲事業股份有限公司	林漢廷	23145新北市新店區寶興路45巷8弄6號	02-2910-2502		
衛評餐服字第081號	臺北市	餐飲服務業	臺北市私立靜心國民中小學廚房	簡毓玲	11687 文山區 興隆路二段46號	02-29323118轉202	展延(有效)	2015-07-12	2,500 餐食份/日	林O修	食品衛生管理(專責)人員暨營養師  林O修承包商負責人 林O廷主廚 李O豫	上林餐飲事業股份有限公司	林漢廷	23145新北市新店區寶興路45巷8弄6號	02-2910-2502		
衛評餐服字第082號	新北市	餐飲服務業	醫療財團法人徐元智先生醫藥基金會亞東紀念醫院(營養科廚區)	朱樹勳	22060 板橋區 南雅南路二段21號	02-89667000轉1340	展延(有效)	2015-07-12	3,000 餐食份/日	姜O明、蔡O敏、孫O蕙、欒O菁	食品衛生管理(專責)人員暨總營養師 姜O明食品衛生管理(專責)人員暨營養科組長 蔡O敏   食品衛生管理(專責)人員暨營養科營養師 孫O蕙食品衛生管理(專責)人員暨營養科營養師 欒O菁營養科主任 劉O娟						
衛評餐服字第084號	嘉義市	餐飲服務業	臺中榮民醫院嘉義分院供膳場所	吳少白	60088 世賢路 二段600號	05-2359630轉1900	廢止	2013-08-31	1,125 餐食份/日	楊O雅	營養科主任 羅O華組長 鍾O梅營養師兼食品衛生管理(專責)人員 楊O雅	鼎正有限公司	陳再昌	22053新北市板橋區幸福路60巷4之2號	02-29021316	101年11月13日嘉市衛食字第1010054084號函廢止	
衛評餐服字第090號	臺北市	餐飲服務業	寒舍餐旅管理顧問股份有限公司信義分公司(台北寒舍艾美酒店宴會廳)	戴文龍	10073 信義區 松仁路38號	02-6622-8000	展延(有效)	2015-10-23	1000 餐食份/日	魯O紋	食品衛生管理(專責)人員暨餐務部領班 林O珊食品衛生管理(專責)人員暨餐務部備餐員 林O雪宴會廳主廚 吳O儒宴會聽副主廚 葉O傑						
衛評餐服字第095號	臺北市	餐飲服務業	國賓大飯店粵菜廳	許育瑞	臺北市 104 中山北路2段63號	02-21002100#2189	展延(有效)	2016-01-12	600	林O達	提案人：林O達                                                          同意人：黃O香                                                              小組召集人：林O龍                                                                 食品衛管人員：林O達						
衛評餐服字第096號	臺北市	餐飲服務業	臺北國賓大飯店Ahmi cafe廳	許育瑞	臺北市 中山區 中山北路2段63號	02-21002100#2189	展延(有效)	2016-01-16	155	林O達	提案人：林O達                                                         同意人：黃O香                                                              小組召集人：李O康                                                                 食品衛管人員：林O達						
衛評餐服字第142號	新竹縣	餐飲服務業	承恩建設股份有限公司新竹喜來登大飯店采悅軒	張秀鳳	302 竹北市 光明六路東一段265號	03-6206000	有效	2015-05-13	320	邱O民	食品衛生管理專責人員暨餐務經理 邱O民餐飲部協理 廖O足中餐行政總主廚 朱O東						
衛評餐服字第143號	臺北市	餐飲服務業	雲朗觀光股份有限公司台北分公司君品酒店(頤宮廳)	陳志環	103 大同區 承德路1段3號	02-21819950	有效	2015-06-03	360	王O東	食品衛生管理專責人員暨餐務組副理 王O東頤宮中餐廳經理 林O青頤宮副主廚 梁O漢						
衛評餐服字第144號	新竹市	餐飲服務業	名傑開發股份有限公司(卡爾登飯店享餐廳)	陳肇霖	300 北區 北大路225號	03-5252999	有效	2015-07-05	120	黃O翎	食品衛生管理專責人員暨餐飲組協理 黃O翎執行副總 吳O維西餐廳廚師領班 林O欽						
衛評餐服字第145號	新竹市	餐飲服務業	國立台灣大學醫學院附設醫院新竹分院供膳場所	孫瑞昇	300 北區 金華里經國路一段442巷25號	03-5326151	有效	2015-07-09	1,000	傅O梅	食品衛生管理專責人員暨營養師 傅O梅營養師主任 歐OO美營養師 黃O俐						
衛評餐服字第112號	臺中市	餐飲服務業	台中市東光國小(飪珍記食品有限公司承包)	何志平	40645 北屯區 東光路926號	04-24377215	展延(有效)	2016-06-11	2100	吳O文	食品衛生管理(專責)人員兼營養師 吳O文行政主廚 詹O文配膳組長　邱O春	飪珍記食品有限公司	黃O銓	臺中市太平區永平路二段476巷16號	04-22796868		
衛評餐服字第004號	屏東縣	餐飲服務業	行政院衛生署屏東醫院供膳場所(承包商:麗浤美食館)	鄭裕民	900 屏東市 自由路270號	08-7360311	廢止	2011-11-17	1000	黃O井	承包商負責人  王O珠品質管理人員  曹O淳食品衛生管理(專責)人員  黃O井	麗浤美食館	王錦珠	屏東市博愛路275號	08-7325579		
衛評餐服字第146號	嘉義市	餐飲服務業	臺中榮民總醫院嘉義分院供膳場所	胡昌國	600 西區 世賢路2段600號	05-2359630	有效	2015-07-18	1,500	陳O真	食品衛生管理專責人員暨營養師 陳O真營養師 溫O婷 營養師 洪O徽 "	大道食品有限公司	趙瑞美	臺南市中西區大福街6號	06-2223305		
衛評餐服字第149號	嘉義市	餐飲服務業	財團法人嘉義市私立保康社會福利慈善事業基金會嘉義市私立保康老人長期照顧中心供膳場所	陳志宏	600 東區 保順路121號	05-2718003	有效	2015-09-26	550	潘O發	食品衛生管理專責人員 潘O發護理長 柯O菁廚師 蘇OO娥						
衛評餐服字第151號	臺北市	餐飲服務業	雲朗觀光股份有限公司台北分公司君品酒店(雲軒廳)	陳志環	103 大同區 承德路1段3號	02-21819950	有效	2015-10-29	600	王O東	食品衛生管理專責人員暨餐務組副理 王O東雲軒自助餐主廚 王O立雲軒自助餐副主廚  吳O偉						
衛評餐服字第152號	新竹市	餐飲服務業	老爺大酒店股份有限公司新竹分公司(明宮廳)	林清波	300 東區 光復路1段227號	03-5631122	有效	2015-11-06	320	陳O瑞	食品衛生管理專責人員暨中餐廳經理 陳O瑞人資部經理 吳O菱餐飲部協理 盧O光						
衛評餐服字第153號	高雄市	餐飲服務業	寒軒國際大飯店股份有限公司宴會中餐廳	崔鐵柱	802 苓雅區 四維三路33號	07-3322000	有效	2015-11-06	2,000	梁O禎	食品衛生管理專責人員暨行政總主廚 梁O禎行銷企劃部總監 李O英安管員 陳O琳A級領班 呂O華						
衛評餐服字第083號	南投縣	餐飲服務業	埔基醫療財團法人埔里基督教醫院供膳場所	陳恒常	54546 埔里鎮 鐵山路1號	049-2912151轉2050	展延(有效)	2015-08-31	1,000 餐食份/日	錢O雅	食品衛生管理(專責)人員暨營養師主任 錢O雅承包商店長 莊O珍承包商廚師 陳O花	吉優興業有限公司	徐德香	51046彰化縣員林鎮中山南路54號	048-335924		
衛評餐服字第147號	臺南市	餐飲服務業	國立成功大學醫學院附設醫院供膳場所	楊俊佑	717 仁德區 臺南市勝利路138號	06-2353535	有效	2015-08-17	2,520	孔O瑞、張O閔、鄭O華	食品衛生管理專責人員暨營養師 孔O瑞食品衛生管理專責人員暨營養師 張O閔食品衛生管理專責人員暨營養師 鄭O華 營養部主任 郭O娥 營養師暨伙食供應組組長 吳O蓮病人供膳領班 洪O娟病人供膳領班 林O慧病人供膳領班 葉O珠						
衛評餐服字第148號	花蓮縣	餐飲服務業	臺灣基督教門諾會醫療財團法人門諾醫院	吳鏘亮	970 花蓮市 民權路44號	03-8241071	有效	2015-08-17	2,880	陳O敏	食品衛生管理專責人員暨營養師 陳O閔 營養科主任 鍾O珍營養師 陳O珠新美崙供膳代理組長 吳O奕新美崙庫房管理人員 廖O玲	新美崙企業有限公司	周恬弘	花蓮縣花蓮市民權路44號	03-8241688		
衛評餐服字第150號	嘉義市	餐飲服務業	天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院	王中敬	600 東區 蘭潭里大雅路2段565號	05-2756000	有效	2015-09-27	2,000	吳O惠	食品衛生管理專責人員暨衛生管理員 吳O惠醫療副院長 鍾O容營養室主任 侯O伊營養室副主任 陳O慧 主廚 鍾O宏營養師 詹O億  營養師 陳O秀營養師 郭O娟營養師 吳O智營養師 何O婷營養師 賴O宏						
衛評餐服字第154號	臺中市	餐飲服務業	通豪大飯店股份有限公司珍寶樓中餐廳	劉瑞欉	404 北區 大雅路431號	04-22956789	有效	2015-11-28	500	張O榛	執辦室協理 翁O琳餐飲經理 劉O英中餐副主廚 張O廉						
衛評餐服字第155號	新北市	餐飲服務業	禧月有限公司	林昭慶	23585 中和區 中山路2段327巷15號3樓	02-22467227	有效	2015-11-28	300	鄧O恬	經理 杜O啟廠長 尤O茹廚師 游O發						
衛評餐服字第156號	宜蘭縣	餐飲服務業	鳳凰酒店股份有限公司(長榮鳳凰酒店礁溪中式宴會廳)	陳正曜	262 礁溪鄉 礁溪鄉健康路77號	03-9109988	有效	2015-11-29	1,000	李O縣	宴會廳資深副理 曾O玲中餐主廚 彭O順餐務領班 游O玉						
衛評餐服字第157號	新北市	餐飲服務業	聖心女子高級中學學生餐廳	魏雪玲	249 八里區 龍米路1段263號	02-26182287	有效	2015-12-09	3,200	鄭O佩	駐校店長及廚師 李O蓉駐校廚師 石O櫻學校專責幹事 池O芳	宏遠食品股份有限公司、統皓食品股份有限公司	宏遠：陳貴美、統皓：鄭得興	宏遠：新北市五股工業區五權路49號、統皓：新北市五股工業區五權路49號3樓	宏遠：02-22900198、統皓：02-22900079		
衛評餐服字第158號	宜蘭縣	餐飲服務業	鳳凰酒店股份有限公司(長榮鳳凰酒店礁溪桂冠自助餐廳)	陳正曜	262 礁溪鄉 健康路77號	03-9109988	有效	2015-12-09	1,000	李O縣	西餐主廚 湯O喜西餐副主廚 李O靖						
衛評餐服字第159號	彰化縣	餐飲服務業	中州學校財團法人中州科技大學供膳場所	曾慶瀛	510 員林鎮 山腳路3段2巷6號	04-8359000	有效	2015-12-09	1,000	李O福	廠長 陳O訓生產課長 林O裕品管課長 吳O曄總務組長 童O源						
衛評餐服字第160號	嘉義縣	餐飲服務業	長庚醫療財團法人嘉義長庚紀念醫院	蔡熒煌	613 朴子市 嘉朴路西段8號	05-3621000#3132	有效	2015-12-31	1,500	羅O娟	營養師 許O雅營養員 曾O怡管理課經辦 陳O利	鼎正有限公司	陳再昌	新北市板橋區幸福路60巷4之2號	02-29021316		
衛評餐服字第118號	屏東縣	餐飲服務業	衛生福利部屏東醫院供膳場所(嘉軒美食有限公司承包)	鄭裕民	900 屏東市 自由路270號	08-7360311	有效	2016-07-24	1000	郭O青	衛生管理專責人員 曹O卿副理 金O衛生福利部屏東醫院營養師 陳O廚師 李O茂	嘉軒美食有限公司	莊文中	屏東縣麟洛鄉中華路91號			
衛評餐服字第161號	臺中市	餐飲服務業	臺中市國安國小午餐廚房	賴秀英	407 西屯區 國祥街1號	04-24616011	有效	2015-12-31	5,000	陳O原	營養師 吳O怡課長 羅O珍	怡饗美食股份有限公司	劉榮泉	臺中市西屯區工業區十路11-1號	04-23593799		
衛評餐服字第162號	臺北市	餐飲服務業	兄弟大飯店股份有限公司桂花廳	洪騰勝	105 松山區 南京東路255號	02-27123456	有效	2016-01-03	400	涂O萍	採購部協理 曾O宗桂花廳副主廚 蘇O賓						
衛評餐服字第163號	新北市	餐飲服務業	天主教光仁學校財團法人新北市光仁高級中學供膳場所	林沛英	22067 板橋區 中山路255巷18號	02-29610490	有效	2016-01-07	3,600	陳O琳	承包商負責人 林O廷主廚 張O成	上林餐飲事業股份有限公司	林漢廷	新北市新店區寶興路45巷8弄6號1樓	02-29102502		
衛評餐服字第164號	臺中市	餐飲服務業	臺中市立后里國民中學中央廚房	江鴻鈞	42146 后里區 中眉路169號	04-25562409	有效	2016-01-25	2,000	陳O琳	吉米廠長 溫O臻午餐秘書 陳O珍	吉米食品有限公司	溫黃順惠	臺中市外埔區鐵山里長生路265號	04-26835936		
衛評餐服字第165號	嘉義市	餐飲服務業	劍湖山世界股份有限公司嘉義分公司紅檜軒中餐廳	陳志鴻	600 東區 仁義里忠孝路600號	05-2771999	有效	2016-02-06	360	劉O勛	勞安專員 ?泰宇頭手 陳O鎮						
衛評餐服字第166號	嘉義市	餐飲服務業	劍湖山世界股份有限公司嘉義分公司萬國百匯餐廳	陳志鴻	600 東區 仁義里忠孝路600號	05-2771999	有效	2016-02-06	1,050	吳O煌	勞安專員 ?泰宇萬國百匯NO.1 何O伯						
衛評餐服字第167號	臺北市	餐飲服務業	臺北榮民總醫院營養部病患廚房	林芳郁	112 北投區 石牌路二段201號	02-28757475	有效	2016-01-25	10,800	王O舜	營養師暨膳食管理科主任 黃O華營養師 曾O玲廚房管理員 陳O梅廚師 林OO英						
衛評餐服字第168號	臺北市	餐飲服務業	臺北國賓大飯店ahmicafe廳	許育瑞	104 中山區 中山北路二段63號	02-25511111	有效	2016-01-15	155	林O達	餐飲部ahmicafe主廚 李O康餐飲部協理 黃O香						
衛評餐服字第169號	臺南市	餐飲服務業	郭綜合醫院供膳場所	郭宗正	700 中西區 民生路二段22號	06-2221111	有效	2016-01-25	1,600	王O伶	郭綜合醫院 郭O伶廚師 郭O敏	大業食品有限公司	游泰祥	新北市泰山區仁愛路6巷36號9樓	02-29013515		
衛評餐服字第170號	新竹縣	餐飲服務業	臺北榮民總醫院新竹分院供膳場所	游漢欽	310 竹東鎮 中豐路一段81號	03-59621345	有效	2016-01-25	6,600	莊O鈺	院方營養室主任 蔡O龍鼎正有限公司經理 呂O毅	鼎正有限公司	陳再昌	新北市板橋區幸福路60巷4之2號	02-29021316		
衛評餐服字第171號	桃園縣	餐飲服務業	南崁國民小學中央廚房	鄧克文	338 蘆竹鄉 吉林路160號	03-3115578	有效	2016-01-25	5,000	李O惠	校方營養師 傅O儀主廚 林O凱行政主廚 林O銘	軒泰食品有限公司	王派順	桃園縣平鎮市民族路雙連三段37之2號2樓	03-4200919		
衛評餐服字第172號	屏東縣	餐飲服務業	寶建醫療財團法人寶建醫院供膳場所	黃裕堯	900 屏東市 自由路650-1號	08-7665995	有效	2016-01-29	600	曾O雪	品質管理人員 黎O妤製造管理班長 王O元店長 邱O鳳	嘉軒美食有限公司	莊文中	屏東縣麟洛鄉中華路91號1樓	08-7211650		
衛評餐服字第173號	苗栗縣	餐飲服務業	國立卓蘭實驗高級中學供膳場所	劉瑞圓	369 卓蘭鎮 老庄里161號	04-25892007	有效	2016-01-29	3,000	陳O柔	總經理 童O賢經理 趙O毅	台邑餐飲有限公司	童育賢	台中市清水區和睦路三段50巷20號	04-26202168		
衛評餐服字第174號	臺中市	餐飲服務業	福順股份有限公司(台中福華大飯店-江南春餐廳)	廖國宏	407 西屯區 安和路129號	04-24631616	有效	2015-10-23	460	黃O偉	主廚 古O福副主廚 黃O堂中餐廚師 劉O彥						
衛評餐服字第175號	彰化縣	餐飲服務業	彰化縣立和仁國民小學午餐廚房	馮幼中	508 和美鎮 仁愛路279號	04-7566922	有效	2016-01-29	6,000	賴O伶	衛生管理人員 郭O祺營養師 蘇O嵐經理 許O華	梅景食品股份有限公司	黃信允	雲林縣西螺鎮福田里社口68-19號	05-5882573		
衛評餐服字第176號	嘉義市	餐飲服務業	劍湖山世界股份有限公司嘉義分公司(阿里山宴會廳)	陳志鴻	600 東區 仁義里忠孝路600號	05-2771999	有效	2016-01-29	820	許O賢	勞安專員 ?O宇宴會廳主廚 陳O華						
衛評餐服字第177號	新竹市	餐飲服務業	新唐科技股份有限公司員工餐廳	焦佑鈞	300 科學工業園區 研新三路4號	03-5770066	有效	2016-01-29	900	彭O德	衛生管理人員暨管理師 曾O旭衛生管理人員暨工程師 鄭O諭部經理 曾O修處長 江O媛	膳鮮食品有限公司；懷石餐飲股份有限公司	謝桂珍；吳世景	新竹縣竹東鎮二重里中央路50號1樓；新竹市金山里光復路一段89巷112號1樓	03-5837615；02-5787355		
衛評餐服字第183號	高雄市	餐飲服務業	高雄市立小港醫院供膳場所	吳文正	812 小港區 山明路482號	07-8036783	有效	2016-07-31	1,000	王O萍	衛生管理專責人員暨營養師 王O萍營養室主任 侯O伶營養師 謝O珮					中華民國103年8月4日FDA食字第1030029394號函公布	
衛評餐服字第184號	高雄市	餐飲服務業	高雄市立大同醫院營養室供膳場所	侯明鋒	801 前金區 中華三路68號	07-2911101	有效	2016-08-31	1,500	黃O樺	營養師 高O珊營養師兼主任 吳O盈營養師 劉O忏食品衛生管理人員暨營養師 黃O樺						
衛評餐服字第186號	臺北市	餐飲服務業	晶華國際酒店股份有限公司(晶華酒店宴會廳)	潘思亮	104 中山區 中山北路二段39巷3號	02-25215000	有效	2016-09-30	3,000	廖O秀	衛生管理專責人員 廖O秀宴會廳副協理 張O豪宴會廳行政副主廚 吳O煌						
