TFDAA0028.00	食品中二甲基黃及二乙基黃之鑑別方法	2014-12-24	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10227&chk=56EB4A45-4157-4D7F-B565-63385D2AA1C2	
TFDAA0029.00	嬰兒配方乳品中碘離子之檢驗方法	2014-12-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10315&chk=BFC7C488-4159-4DFA-BE1E-4181C34D1C5E	
TFDAA0030.00	嬰兒配方乳品中維生素B2之檢驗方法	2014-12-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10316&chk=E9A625A5-C93D-44CE-89BF-FEC9ED8D951F	
TFDAA0031.00	特殊營養食品之營養素含量建議檢驗方法彙整表	2015-01-19	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10550&chk=7BB09922-CD3D-49DE-9471-6C991280864B	
TFDAA0032.00	以線上淨化高效離子層析法分析食品中溴酸鹽	2015-03-09	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10868&chk=55ABFE8E-B427-40AC-8578-C1B7A92AF0D0	
TFDAA0033.00	嬰兒配方乳品中膽鹼之檢驗方法	2015-03-19	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=11000&chk=b64d5001-93d2-4c6b-aa03-41f93a0c661f	
TFDAA0034.00	膠囊與錠狀食品中類薑黃素之檢驗方法	2015-03-19	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=11002&chk=04091E9E-C613-4467-A256-F342B8667FDB	
TFDAA0035.00	嬰兒配方乳品中肌醇之檢驗方法	2015-03-19	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=11001&chk=96A9ADE5-E0C7-46F5-9869-051F69D75305	
TFDAA0036.00	膠囊錠狀食品中蘆薈素之檢驗方法	2015-05-15	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=13377&chk=8bdd3aab-f8de-454a-a187-c6c0b39257ca	
TFDAG0001.00	基因改造食品檢驗方法－玉米轉殖品項BT11 (UI: SYN-BTØ11-1)之構造特異性定性及定量檢驗	2011-03-21	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=4600&chk=0816FE45-490D-41FF-8495-ECAB2E82BE9D	
TFDAG0002.00	基因改造食品檢驗方法－玉米轉殖品項EVENT176 (UI SYN-EV176-9)之構造特異性定性及定量檢驗	2011-03-21	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=4601&chk=E7C327FE-4D22-4295-ADA4-E5319400B785	
TFDAG0003.00	基因改造食品檢驗方法－玉米轉殖品項GA21 (UI: MON-ØØØ21-9)之構造特異性定性及定量檢驗	2011-03-21	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=4602&chk=4C134812-149C-486C-BF4F-93C853ED24D1	
TFDAG0004.00	基因改造食品檢驗方法－玉米轉殖品項MON810 (UI: MON-ØØ81Ø-6)之構造特異性定性及定量檢驗	2011-03-21	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=4603&chk=B0CF89A1-5B31-4859-AE56-4898B5F7A409	
TFDAG0005.00	基因改造食品檢驗方法－玉米轉殖品項MON863 (UI: MON-00863-5)之構造特異性定性及定量檢驗	2011-03-21	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=4604&chk=D8D64FFB-C04F-4699-8D28-781752E3A3C5	
TFDAG0006.00	基因改造食品檢驗方法－玉米轉殖品項TC1507 (UI: DAS-Ø15Ø7-1)之構造特異性定性及定量檢驗	2011-03-21	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=4606&chk=A23412FB-8FA6-4F22-9658-47669AD125EB	
TFDAG0007.00	基因改造食品檢驗方法－玉米轉殖品項DAS-59122-7 (UI: DAS-59122-7)之構造特異性定性及定量檢驗	2011-12-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5547&chk=0359CA13-64AB-4EA3-AC95-C311280C75F7	
TFDAG0008.00	基因改造食品檢驗方法－玉米轉殖品項Event3272 (UI: SYN-E3272-5) 之構造特異性定性及定量檢驗	2011-12-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5548&chk=396DD110-2E71-408D-94F6-BA870D783534	
TFDAG0009.00	基因改造食品檢驗方法－黃豆轉殖品項40-3-2 (RRS) (UI: MON-Ø4Ø32-6)之轉殖品項特異性定性及定量檢驗	2013-10-04	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8190&chk=16D752F2-B8B2-46E8-BF97-782B79A668D7	
TFDAG0010.00	基因改造食品檢驗方法－玉米轉殖品項LY038 (UI: REN-ØØØ38-3)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8295&chk=D7B0FBE6-D2DC-451C-8FE7-384E734572EF	
TFDAG0011.00	基因改造食品檢驗方法－玉米轉殖品項MIR604 (UI: SYN-IR6Ø4-5)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8296&chk=B8189B4B-1485-4288-B860-26ADEC6140A1	
TFDAG0012.00	基因改造食品檢驗方法－玉米轉殖品項MON88017 (UI: MON-88Ø17-3)之構造品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8297&chk=FFAED614-D5B1-492D-89F7-BA882F837720	
TFDAG0013.00	基因改造食品檢驗方法－玉米轉殖品項MON89034 (UI: MON-89Ø34-3)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8298&chk=085B8CBD-B79B-4347-9334-71312D030B51	
TFDAG0014.00	基因改造食品檢驗方法－玉米轉殖品項NK603 (UI: MON-ØØ6Ø3-6)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8299&chk=04865008-E470-43E6-A00D-1A7C352BAD59	
TFDAG0015.00	基因改造食品檢驗方法－玉米轉殖品項T25 (UI: ACS-ZMØØ3-2)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8300&chk=80B52DDE-49A8-4BA6-ADAD-E6072794F29E	
TFDAG0016.00	基因改造食品檢驗方法－黃豆轉殖品項A2704-12 (UI: ACS-GMØØ5-3)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8301&chk=E0F2E8A1-0A84-4408-A2A9-1EBA251910C0	
TFDAG0017.00	基因改造食品檢驗方法－黃豆轉殖品項A5547-127 (UI: ACS-GMØØ6-4)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8302&chk=19FC8904-66DE-4020-8558-90704D5304C6	
TFDAG0018.00	基因改造食品檢驗方法－黃豆轉殖品項DP-305423-1 (UI: DP-3Ø5423-1)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8303&chk=4B42D653-7759-4220-993D-8299B7D6E6D5	
TFDAG0019.00	基因改造食品檢驗方法－黃豆轉殖品項DP-356043-5 (UI: DP-356Ø43-5)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8304&chk=C91A12DD-18DA-494D-BE8D-37E3EE63FC24	
TFDAG0020.00	基因改造食品檢驗方法－黃豆轉殖品項MON87705 (UI: MON-877Ø5-6)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8305&chk=271A50B3-A773-4FFE-96C0-AACA43E0500D	
TFDAG0021.00	基因改造食品檢驗方法－黃豆轉殖品項MON87708 (UI: MON-877Ø8-9)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8306&chk=38BD42A6-2B30-4FDD-B9D7-AAD51403A350	
TFDAG0022.00	基因改造食品檢驗方法－黃豆轉殖品項MON89788 (UI: MON-89788-1)之轉殖品項特異性定性及定量檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8307&chk=03B394B0-2061-4FE1-9073-1E715045F591	
TFDAG0023.00	基因改造食品檢驗方法－玉米轉殖品項MON87427 (UI: MON-87427-7)之轉殖品項特異性定性檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8310&chk=884C9DA1-5925-4272-8CDF-4058E93C6C94	
TFDAG0024.00	基因改造食品檢驗方法－黃豆轉殖品項MON87701 (UI: MON-877Ø1-2)之轉殖品項特異性定性檢驗	2013-10-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8311&chk=B440A06A-969E-4278-92EE-BC910C9DD6FE	
TFDAG0025.00	基因改造食品檢驗方法－玉米轉殖品項DAS-40278-9 (UI: DAS-4Ø278-9)之轉殖品項特異性定性及定量檢驗	2013-11-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8357&chk=4CDD0D02-45DC-4FEF-A482-F7EBDB87327F	
TFDAG0026.00	基因改造食品檢驗方法－玉米轉殖品項Event 5307 (UI: SYN-Ø53Ø7-1)之轉殖品項特異性定性及定量檢驗	2013-11-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8358&chk=84D0483C-7EC3-491F-8238-DD1CB640ED49	
TFDAG0027.00	基因改造食品檢驗方法－玉米轉殖品項MIR162 (UI: SYN-IR162-4)之轉殖品項特異性定性及定量檢驗	2013-11-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8359&chk=1DEBF1E5-B73F-46B6-A72B-179E4A1E5FF1	
TFDAG0028.00	基因改造食品檢驗方法－玉米轉殖品項MON87460 (UI: MON-8746Ø-4)之轉殖品項特異性定性及定量檢驗	2013-11-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8360&chk=23E0939F-9E7B-4769-A4CB-AC3E15304478	
TFDAG0029.00	基因改造食品檢驗方法－黃豆轉殖品項MON87769 (UI: MON-87769-7)之轉殖品項特異性定性及定量檢驗	2015-03-09	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10869&chk=5249039F-EDFA-499B-BB57-437953016A74	
TFDAG0030.00	基因改造食品檢驗方法－黃豆轉殖品項MON87701 (UI: MON-877Ø1-2)之轉殖品項特異性定性及定量檢驗	2015-03-09	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10870&chk=A35222E2-6EEA-4EA5-8E26-8BDBE0109FB0	
TFDAG0031.00	基因改造食品檢驗方法－黃豆轉殖品項SYHT0H2 (UI: SYN-ØØØH2-5)之轉殖品項特異性定性及定量檢驗	2015-03-09	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=10871&chk=E39053DB-C17C-414C-937F-DC7968F22E84	
TFDAO0001.00	食品中丙烯醯胺之檢驗方法(GC/MS)	2010-03-22	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1979&chk=7A882F6D-B655-4B90-87DB-403C19AD0865	
TFDAO0002.00	飲料中兒茶素之參考檢驗方法	2010-11-16	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=3749&chk=3C086016-3DFD-4F84-BDE2-BF7EDDD38296	
TFDAO0003.00	食品中丙烯醯胺之檢驗方法(LC/MS/MS)	2011-11-28	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5438&chk=CC06CAF2-60E2-4006-A5AB-FAF81DD1DD11	
TFDAO0004.00	蔬菜中硝酸鹽及亞硝酸鹽之檢驗方法	2011-12-29	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5544&chk=681F308D-A13C-4BC1-B442-D7619AD9779A	
TFDAO0005.00	食用油中Δ9-四氫大麻酚、大麻酚及大麻二酚之檢驗方法	2011-12-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5550&chk=7C09A1A7-D779-4D18-960A-889491689262	
TFDAO0006.00	食品中組織胺之檢驗方法	2012-03-20	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5882&chk=DE5A12FB-52F0-47D5-A960-8501B21061FB	
TFDAO0007.01	食品中三聚氰胺之檢驗方法【101年8月24日第1次修正】	2012-08-24	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6605&chk=9EDF107B-1367-4A96-AC41-476319BB8816	
TFDAO0008.00	食品中配醣生物鹼之檢驗方法	2012-09-13	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6712&chk=D51AD4BB-F1F9-48B9-BA87-0AEB714A455B	
TFDAO0009.00	多環芳香族碳氫化合物之檢驗方法(檢出時需利用LC/MS/MS等進行確認)	2012-10-25	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6845&chk=B93178C1-D5F7-499C-AE49-0846207C611C	
TFDAO0010.00	醬油及飲料中4-甲基咪唑及2-甲基咪唑檢驗方法	2012-12-21	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7076&chk=01F59E44-1497-4C1A-8382-C2F68DC7C490	
TFDAO0011.01	奶粉中雙氰胺之檢驗方法【102年5月16日修正】	2013-05-16	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7579&chk=F0644137-9E16-45B1-8133-BCA1A8B6FFAE	
